timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-05T11:44:40.539123,8,8,121,338,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:44:42.842264,8,8,121,338,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:44:45.192454,8,8,97,350,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:44:47.451094,8,8,97,350,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:44:49.701736,8,8,97,350,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:44:52.000114,8,8,97,350,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:44:54.301633,8,8,97,350,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:44:56.594013,8,8,97,350,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:44:58.853041,8,8,118,353,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
2025-09-05T11:45:01.177274,8,8,118,353,"fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-2skks:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-79tf7:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-8nslf:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-9hkw5:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-f9jjp:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-lt29b:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-t75j4:Ready|fibonacci-nodejs-b4-00001-deployment-68d76fbfc6-tptlc:Ready"
