min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4817,1643434,192746.02578003984,151325.5,498930.25,749166.75,163428.62246122252,300.0,301.26,18076,target_rps300.00_iter01_rps301.26_lat.csv
4256,1300825,169469.3865372818,130720.0,466389.0,690765.4000000013,145718.96667325316,300.0,298.85,17931,target_rps300.00_iter02_rps298.85_lat.csv
4418,3398203,193269.49256198347,151419.0,481418.34999999974,744481.3499999989,195554.8194687518,300.0,302.5,18150,target_rps300.00_iter03_rps302.50_lat.csv
4037,1964191,181173.5284399601,139864.0,512902.7999999989,744546.0600000016,157631.88740436052,320.0,300.56,18038,target_rps320.00_iter01_rps300.56_lat.csv
4552,1426009,190857.4002545515,145812.0,538021.0,790041.1,168492.44587487073,320.0,301.18,18071,target_rps320.00_iter02_rps301.18_lat.csv
5067,1389797,186995.4214876033,146510.0,508424.9999999999,762889.880000002,160263.22430437364,320.0,300.48,18029,target_rps320.00_iter03_rps300.48_lat.csv
8575,10449039,2837872.4067243706,2743535.0,5387356.5,5617694.099999999,1839481.348452869,340.0,383.18,22991,target_rps340.00_iter01_rps383.18_lat.csv
8990,10457150,2756950.7318999562,2293016.5,5712367.649999999,5966927.250000003,1801571.6824079577,340.0,379.83,22790,target_rps340.00_iter02_rps379.83_lat.csv
4788,12951709,2900591.4469683655,2804923.0,5536172.4,6367258.82,1943507.673717577,340.0,379.33,22760,target_rps340.00_iter03_rps379.33_lat.csv
7563,15625018,3277756.2770032515,2975098.0,5873526.0,6699256.0,1981393.7153260962,360.0,374.18,22451,target_rps360.00_iter01_rps374.18_lat.csv
8122,11466886,3078938.5547592877,3384710.0,5650744.199999998,6256369.080000001,1597247.798818403,360.0,379.08,22745,target_rps360.00_iter02_rps379.08_lat.csv
10851,15450524,3152847.403798439,2624093.0,6623624.500000001,6859413.84,1992570.6113188597,360.0,369.43,22167,target_rps360.00_iter03_rps369.43_lat.csv
21049,13774094,3685336.6178415082,3425021.5,6975503.5,7752244.65,2050267.3739417673,380.0,373.1,22386,target_rps380.00_iter01_rps373.10_lat.csv
8391,17146161,3736651.1824391084,3679603.0,6351117.199999999,7010080.260000001,1987192.9009977016,380.0,387.98,23279,target_rps380.00_iter02_rps387.98_lat.csv
10771,14267165,2904615.9725081488,2682501.5,6021382.5,6246786.749999999,1909800.2515728746,380.0,388.6,23316,target_rps380.00_iter03_rps388.60_lat.csv
6340,13146899,3653142.2863677554,4564100.0,5734119.8,6246725.839999998,1937992.8270164353,400.0,386.22,23173,target_rps400.00_iter01_rps386.22_lat.csv
10136,19558278,4448108.160625849,4623692.0,7570303.600000001,8066535.48,2417681.8983395756,400.0,380.28,22817,target_rps400.00_iter02_rps380.28_lat.csv
7209,20226295,4344130.806407006,4743334.0,8624272.6,9358030.700000001,2896518.5908281845,400.0,361.58,21695,target_rps400.00_iter03_rps361.58_lat.csv
11615,13214914,3726770.4547419497,3718998.5,6680561.3,7030159.5,2023240.7659803904,420.0,377.83,22670,target_rps420.00_iter01_rps377.83_lat.csv
7609,22760744,4065698.6158230426,4227003.0,6566593.5,7111816.399999999,1794325.263805875,420.0,368.46,22107,target_rps420.00_iter02_rps368.46_lat.csv
14782,17616099,3547515.9721654416,3239257.0,6512336.399999999,6757813.799999998,1912961.7328822,420.0,383.22,22993,target_rps420.00_iter03_rps383.22_lat.csv
