timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-05T15:01:09.039467,10,10,141,461,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:11.364711,10,10,141,461,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:13.696148,10,10,129,475,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:15.999039,10,10,129,475,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:18.333744,10,10,129,475,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:20.623224,10,10,129,475,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:22.907477,10,10,129,475,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:25.204279,10,10,129,475,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:27.452243,10,10,129,475,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:29.713763,10,10,125,486,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:32.061872,10,10,125,486,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:34.418417,10,10,125,486,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:36.722238,10,10,125,486,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
2025-09-05T15:01:39.016202,10,10,125,486,"fibonacci-python-b5-00001-deployment-84dfb4bdc5-4dcgq:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-86267:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-8s8sw:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-9q7ch:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bgqn4:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-bpr5b:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-clq4g:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-hb2m8:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-kmnrr:Ready|fibonacci-python-b5-00001-deployment-84dfb4bdc5-vr4ff:Ready"
