# Nodejs-Series Aggregated Performance Data
# ===============================================
# 
# This file contains aggregated performance metrics averaged across iterations
# for each configuration (C1-C5) and target RPS level.
# 
# Columns Description:
# - run: Configuration (C1, C2, C3, C4, C5)
# - pods: Number of pods (1 to 10)
# - container_cpu: CPU allocation per pod
# - container_mem: Memory allocation per pod
# - target_conc: Container concurrency per pod
# - target_rps: Requested RPS for the test
# - throughput_rps: Actual throughput achieved (average across iterations)
# - actual_rps: Same as throughput_rps (for compatibility)
# - total_requests: Total requests processed (average across iterations)
# - average/median/p95/p99: Latency percentiles in microseconds
# - *_ms: Same latency metrics converted to milliseconds
# 
# C-Series Configuration (Constant Total Resources):
# - C1: 1 pod, 2000m CPU, 2Gi memory, concurrency=2000
# - C2: 2 pods, 1000m CPU each, 1Gi memory each, concurrency=1000
# - C3: 4 pods, 500m CPU each, 500Mi memory each, concurrency=500
# - C4: 7 pods, 250m CPU each, 250Mi memory each, concurrency=250
# - C5: 8 pods, 200m CPU each, 200Mi memory each, concurrency=200
# 
# Total resources: C1-C3 maintain 2000m CPU, 2Gi memory; C4-C5 use fewer total resources
# Tests horizontal scaling efficiency with higher resource allocation.
# 
run,pods,container_cpu,container_mem,target_conc,target_rps,throughput_rps,actual_rps,total_requests,average,average_ms,median,median_ms,p95,p95_ms,p99,p99_ms
C3,4,500m,500Mi,50,160.0,161.98000000000002,161.98,9719.0,76915.03850913273,76.91503850913273,49657.333333333336,49.657333333333334,240642.94999999987,240.64294999999987,482459.69000000117,482.45969000000116
C3,4,500m,500Mi,50,180.0,193.26999999999998,193.27,11597.333333333334,95189.45290608086,95.18945290608086,64070.5,64.0705,288128.44999999966,288.12844999999965,589757.1433333338,589.7571433333338
C3,4,500m,500Mi,50,200.0,192.47000000000003,192.47,11548.333333333334,98640.36648260243,98.64036648260243,65990.66666666667,65.99066666666667,300520.53333333234,300.5205333333323,593755.3466666666,593.7553466666666
C3,4,500m,500Mi,50,220.0,238.48666666666668,238.49,14309.333333333334,120631.77347324596,120.63177347324597,85496.16666666667,85.49616666666667,347841.4166666665,347.84141666666653,628006.29,628.00629
C3,4,500m,500Mi,50,240.0,235.75666666666666,235.76,14145.666666666666,144540.49497708256,144.54049497708257,95716.5,95.7165,447315.89999999915,447.31589999999915,787763.0166666667,787.7630166666668
C3,4,500m,500Mi,50,260.0,305.87333333333333,305.87,18358.666666666668,211122.31128653616,211.12231128653616,157264.33333333334,157.26433333333335,591736.7166666668,591.7367166666668,940046.2799999999,940.0462799999999
C3,4,500m,500Mi,50,280.0,307.66,307.66,18459.666666666668,208747.39208960117,208.74739208960116,160102.83333333334,160.10283333333334,571049.9499999998,571.0499499999999,876910.209999997,876.910209999997
C3,4,500m,500Mi,50,300.0,305.13,305.13,18308.0,208102.20252189322,208.10220252189322,157362.0,157.362,578308.7166666663,578.3087166666663,926883.3966666652,926.8833966666652
C3,4,500m,500Mi,50,320.0,305.65,305.65,18338.333333333332,211229.02745118612,211.2290274511861,156657.33333333334,156.65733333333336,593661.7666666666,593.6617666666666,909291.3300000007,909.2913300000007
C3,4,500m,500Mi,50,340.0,404.54333333333335,404.54,24272.666666666668,2062189.0593998057,2062.189059399806,1955127.1666666667,1955.1271666666667,3918592.733333333,3918.592733333333,4753426.836666662,4753.426836666662
C3,4,500m,500Mi,50,360.0,365.00666666666666,365.01,25560.333333333332,13430035.773936274,13430.035773936273,975093.8333333334,975.0938333333334,37743263.2,37743.2632,38889804.779999994,38889.80477999999
C3,4,500m,500Mi,50,380.0,409.47333333333336,409.47,24568.0,1592712.743646356,1592.712743646356,1720408.8333333333,1720.4088333333332,2767158.6166666667,2767.1586166666666,3465552.0700000296,3465.5520700000297
C3,4,500m,500Mi,50,400.0,402.69000000000005,402.69,24163.0,2195795.1664042217,2195.7951664042216,2381895.3333333335,2381.8953333333334,3790116.983333334,3790.116983333334,4821433.243333333,4821.433243333333
C3,4,500m,500Mi,50,420.0,411.10666666666674,411.11,24667.0,1771776.8873737091,1771.776887373709,1821936.1666666667,1821.9361666666668,2842085.35,2842.0853500000003,3656797.4299999983,3656.7974299999983
C3,4,500m,500Mi,50,440.0,400.29333333333335,400.29,24020.666666666668,2048039.1638434555,2048.0391638434553,2058733.8333333333,2058.733833333333,3798898.733333333,3798.898733333333,4647380.33,4647.38033
C3,4,500m,500Mi,50,460.0,401.8833333333334,401.88,24113.0,1842493.3327751413,1842.4933327751414,1662938.6666666667,1662.9386666666667,3580945.016666666,3580.945016666666,4115046.8733333326,4115.046873333333
C3,4,500m,500Mi,50,480.0,413.78999999999996,413.79,24827.666666666668,1022504.9460992771,1022.5049460992772,795595.8333333334,795.5958333333334,2166672.9,2166.6729,2583116.6133333324,2583.116613333332
C4,7,250m,250Mi,25,20.0,20.0,20.0,1200.0,11702.062777777779,11.70206277777778,7940.5,7.9405,14234.34999999999,14.23434999999999,124997.18666666654,124.99718666666655
C4,7,250m,250Mi,25,40.0,39.99333333333333,39.99,2399.6666666666665,9608.169650085683,9.608169650085683,7395.5,7.3955,14541.533333333324,14.541533333333323,59731.24333333166,59.73124333333166
C4,7,250m,250Mi,25,60.0,62.44,62.44,3746.3333333333335,9828.945221965694,9.828945221965695,7049.5,7.0495,15019.449999999995,15.019449999999996,75614.41000000016,75.61441000000016
C4,7,250m,250Mi,25,80.0,83.14999999999999,83.15,4989.0,10084.31010387177,10.08431010387177,6710.5,6.7105,15566.916666666666,15.566916666666666,90616.53999999996,90.61653999999996
C4,7,250m,250Mi,25,100.0,99.50333333333333,99.5,5970.333333333333,10556.49098756422,10.55649098756422,6703.333333333333,6.703333333333333,18380.13333333332,18.38013333333332,111693.85333333339,111.6938533333334
C4,7,250m,250Mi,25,120.0,124.10666666666667,124.11,7446.666666666667,13239.573386451733,13.239573386451733,6641.333333333333,6.641333333333333,27491.86666666661,27.49186666666661,161402.0000000001,161.4020000000001
C4,7,250m,250Mi,25,140.0,141.00666666666666,141.01,8461.0,17999.30821056304,17.99930821056304,6780.333333333333,6.780333333333333,59873.99999999986,59.87399999999986,252448.4433333328,252.44844333333282
C4,7,250m,250Mi,25,160.0,164.32666666666668,164.33,9859.666666666666,18580.610806448134,18.580610806448135,7028.166666666667,7.028166666666667,68248.41666666658,68.24841666666659,239757.92333333325,239.75792333333325
C4,7,250m,250Mi,25,180.0,195.35333333333332,195.35,11721.333333333334,30875.774697732908,30.875774697732908,9242.833333333334,9.242833333333333,128660.34999999993,128.66034999999994,318255.1033333337,318.2551033333337
C4,7,250m,250Mi,25,200.0,194.12666666666667,194.13,11647.666666666666,30487.72769961422,30.487727699614222,9184.666666666666,9.184666666666667,130619.13333333313,130.61913333333314,305673.82000000024,305.67382000000026
C4,7,250m,250Mi,25,220.0,237.8033333333333,237.8,14269.333333333334,53300.62685834503,53.30062685834503,30262.666666666668,30.262666666666668,175214.91666666666,175.21491666666665,358983.8833333335,358.9838833333335
C4,7,250m,250Mi,25,240.0,236.66333333333333,236.66,14200.0,55299.747184896805,55.2997471848968,29885.333333333332,29.88533333333333,184089.13333333316,184.08913333333317,413101.87666666665,413.10187666666667
C4,7,250m,250Mi,25,260.0,306.05,306.05,18364.333333333332,75973.63161676633,75.97363161676633,53290.0,53.29,222280.86666666635,222.28086666666636,444664.55999999953,444.66455999999954
C4,7,250m,250Mi,25,280.0,306.74333333333334,306.74,18406.0,73527.05268259549,73.52705268259548,51862.0,51.862,211603.28333333324,211.60328333333325,434153.59333333356,434.15359333333356
C4,7,250m,250Mi,25,300.0,307.2633333333333,307.26,18436.0,74398.81401576566,74.39881401576567,51864.0,51.864,219248.19999999987,219.24819999999985,455657.7266666664,455.6577266666664
C4,7,250m,250Mi,25,320.0,307.25333333333333,307.25,18436.0,76732.16087457912,76.73216087457912,53980.833333333336,53.98083333333334,219914.033333333,219.914033333333,457029.76333333476,457.02976333333476
C4,7,250m,250Mi,25,340.0,430.0133333333333,430.01,25801.0,114565.82744498535,114.56582744498535,81875.33333333333,81.87533333333333,325551.3333333331,325.5513333333331,537499.693333333,537.499693333333
C4,7,250m,250Mi,25,360.0,427.57,427.57,25662.333333333332,320677.9620711484,320.6779620711484,87051.0,87.051,1890296.8833333335,1890.2968833333334,2676841.516666667,2676.841516666667
C4,7,250m,250Mi,25,380.0,428.08,428.08,25686.0,117656.39550000553,117.65639550000553,82397.66666666667,82.39766666666667,344553.9666666664,344.5539666666664,583216.4466666669,583.2164466666669
C4,7,250m,250Mi,25,400.0,431.4533333333333,431.45,25888.0,119821.17375747568,119.82117375747569,83395.5,83.3955,350657.4666666663,350.6574666666663,605277.9366666656,605.2779366666656
C4,7,250m,250Mi,25,420.0,433.31,433.31,25998.666666666668,112282.0917908987,112.2820917908987,80645.66666666667,80.64566666666667,312215.9499999999,312.2159499999999,544094.57,544.09457
C4,7,250m,250Mi,25,440.0,428.34999999999997,428.35,25701.666666666668,353930.0677765252,353.9300677765252,89698.5,89.6985,1998996.0499999998,1998.9960499999997,2934683.389999997,2934.683389999997
C4,7,250m,250Mi,25,460.0,429.94666666666666,429.95,25797.0,113132.28241232666,113.13228241232666,79932.83333333333,79.93283333333333,324964.3833333333,324.96438333333333,561237.7799999994,561.2377799999995
C4,7,250m,250Mi,25,480.0,436.84,436.84,26211.333333333332,102395.03605559508,102.39503605559507,75006.66666666667,75.00666666666667,284355.51666666666,284.3555166666667,488923.81333333324,488.9238133333332
C4,7,250m,250Mi,25,500.0,429.92333333333335,429.92,25795.0,117894.42678195487,117.89442678195486,82432.5,82.4325,338292.19999999995,338.2922,581964.1099999994,581.9641099999994
C4,7,250m,250Mi,25,520.0,633.9766666666666,633.98,38040.0,330096.38340413413,330.09638340413414,271230.3333333333,271.2303333333333,759479.6166666667,759.4796166666667,994204.1066666674,994.2041066666674
C4,7,250m,250Mi,25,540.0,632.3466666666667,632.35,37955.0,431555.90816245327,431.55590816245325,387049.0,387.049,899613.8666666663,899.6138666666664,1162492.663333334,1162.4926633333341
C4,7,250m,250Mi,25,560.0,634.3833333333333,634.38,38064.666666666664,354980.7298872342,354.98072988723425,318236.5,318.2365,719346.2166666664,719.3462166666665,952151.1766666673,952.1511766666673
C4,7,250m,250Mi,25,580.0,637.1033333333334,637.1,38227.0,579457.3968453063,579.4573968453062,610700.6666666666,610.7006666666666,1057416.3333333333,1057.4163333333333,1403610.9933333332,1403.6109933333332
C4,7,250m,250Mi,25,600.0,627.9866666666667,627.99,37678.0,515952.3860931312,515.9523860931312,417055.0,417.055,1144162.8666666665,1144.1628666666666,1461164.6566666665,1461.1646566666666
C4,7,250m,250Mi,25,620.0,632.0733333333333,632.07,37926.666666666664,528903.0059256103,528.9030059256103,454929.1666666667,454.9291666666667,1102817.0166666666,1102.8170166666666,1423676.5666666634,1423.6765666666633
C4,7,250m,250Mi,25,640.0,633.1,633.1,37988.333333333336,401116.26244575245,401.11626244575245,372282.8333333333,372.2828333333333,803999.3166666668,803.9993166666668,1048116.5933333338,1048.1165933333339
C4,7,250m,250Mi,25,660.0,623.0366666666666,623.04,37384.333333333336,593493.2380022662,593.4932380022661,588567.8333333334,588.5678333333334,1104582.5833333333,1104.5825833333333,1408884.2300000004,1408.8842300000003
C4,7,250m,250Mi,25,680.0,629.09,629.09,37751.333333333336,765203.4017180201,765.2034017180201,731059.5,731.0595,1530009.3499999996,1530.0093499999996,2097332.1066666692,2097.3321066666695
C4,7,250m,250Mi,25,700.0,627.4933333333333,627.49,37650.0,854751.953411792,854.7519534117921,816931.1666666666,816.9311666666666,1667104.4333333329,1667.104433333333,2326508.71,2326.50871
C4,7,250m,250Mi,25,720.0,622.5866666666667,622.59,37367.0,502133.96362318035,502.13396362318036,401563.6666666667,401.5636666666667,1171928.6666666667,1171.9286666666667,1579553.7333333334,1579.5537333333334
C5,8,200m,200Mi,20,20.0,20.0,20.0,1200.0,13442.574722222222,13.442574722222222,7742.833333333333,7.7428333333333335,14482.599999999991,14.48259999999999,128789.49666666654,128.78949666666654
C5,8,200m,200Mi,20,40.0,40.0,40.0,2400.0,10191.695555555556,10.191695555555556,7510.333333333333,7.510333333333333,14450.166666666648,14.450166666666648,63667.88333333322,63.66788333333322
C5,8,200m,200Mi,20,60.0,62.49,62.49,3749.3333333333335,11075.567483505278,11.075567483505278,7232.166666666667,7.232166666666667,15122.116666666663,15.122116666666663,79630.3799999997,79.6303799999997
C5,8,200m,200Mi,20,80.0,83.14666666666666,83.15,4988.666666666667,11887.757365931238,11.887757365931238,6899.333333333333,6.899333333333333,18263.916666666675,18.263916666666674,119726.36333333293,119.72636333333294
C5,8,200m,200Mi,20,100.0,99.72666666666667,99.73,5983.666666666667,10548.30024184781,10.54830024184781,6651.666666666667,6.651666666666667,17082.26666666666,17.08226666666666,109199.15999999997,109.19915999999998
C5,8,200m,200Mi,20,120.0,124.07666666666667,124.08,7444.666666666667,13155.034425263699,13.155034425263699,6853.833333333333,6.853833333333333,23599.666666666642,23.599666666666643,152337.82666666535,152.33782666666536
C5,8,200m,200Mi,20,140.0,141.57666666666668,141.58,8494.666666666666,12747.671547093172,12.747671547093173,6737.333333333333,6.737333333333333,25321.749999999898,25.3217499999999,162473.97333333376,162.47397333333376
C5,8,200m,200Mi,20,160.0,164.03,164.03,9842.666666666666,15671.18397167314,15.67118397167314,7024.666666666667,7.024666666666667,52607.75,52.60775,197882.66666666672,197.88266666666672
C5,8,200m,200Mi,20,180.0,195.17999999999998,195.18,11711.0,23800.902253308002,23.800902253308003,8166.5,8.1665,97505.6166666663,97.5056166666663,275803.78666666645,275.80378666666644
C5,8,200m,200Mi,20,200.0,195.23666666666668,195.24,11714.333333333334,22448.833093168443,22.448833093168442,7822.0,7.822,88979.01666666665,88.97901666666665,278453.25333333225,278.45325333333227
C5,8,200m,200Mi,20,220.0,238.42333333333332,238.42,14305.333333333334,42710.704309120985,42.710704309120985,18161.5,18.1615,153452.8833333333,153.4528833333333,345702.63333333324,345.70263333333327
C5,8,200m,200Mi,20,240.0,237.75333333333333,237.75,14266.333333333334,40571.18533436633,40.571185334366334,15180.333333333334,15.180333333333333,150305.7499999999,150.3057499999999,353410.5299999998,353.41052999999977
C5,8,200m,200Mi,20,260.0,304.60999999999996,304.61,18276.666666666668,64469.36018722068,64.46936018722067,43177.5,43.1775,196415.46666666667,196.41546666666667,412280.4866666666,412.2804866666666
C5,8,200m,200Mi,20,280.0,305.17333333333335,305.17,18310.333333333332,65038.82512223162,65.03882512223161,44812.833333333336,44.81283333333334,195863.04999999996,195.86304999999996,376888.1666666668,376.8881666666668
C5,8,200m,200Mi,20,300.0,303.88666666666666,303.89,18235.333333333332,64484.516173674754,64.48451617367475,44121.833333333336,44.121833333333335,191426.2666666667,191.4262666666667,378767.4233333328,378.76742333333283
C5,8,200m,200Mi,20,320.0,304.42333333333335,304.42,18267.666666666668,67668.06667120398,67.66806667120399,45214.0,45.214,202374.33333333326,202.37433333333325,416413.7733333321,416.4137733333321
C5,8,200m,200Mi,20,340.0,420.94,420.94,25257.666666666668,99036.26642324445,99.03626642324446,70689.83333333333,70.68983333333333,287466.4166666666,287.46641666666665,518076.3233333333,518.0763233333333
C5,8,200m,200Mi,20,360.0,425.3666666666666,425.37,25522.333333333332,96628.10396543429,96.62810396543429,70315.0,70.315,274436.1666666667,274.4361666666667,470967.4099999999,470.9674099999999
C5,8,200m,200Mi,20,380.0,424.01,424.01,25440.666666666668,94025.74405593945,94.02574405593944,68857.66666666667,68.85766666666667,265216.9499999999,265.2169499999999,479389.5666666667,479.3895666666667
C5,8,200m,200Mi,20,400.0,422.2,422.2,25333.0,98752.50517033548,98.75250517033548,71399.16666666667,71.39916666666667,280692.3333333332,280.6923333333332,486603.97333333356,486.60397333333356
C5,8,200m,200Mi,20,420.0,424.10999999999996,424.11,25447.0,94974.91579476737,94.97491579476737,69180.33333333333,69.18033333333332,270289.36666666664,270.28936666666664,483481.36000000034,483.48136000000034
C5,8,200m,200Mi,20,440.0,420.09666666666664,420.1,25206.333333333332,101646.6843377388,101.6466843377388,72048.66666666667,72.04866666666668,291039.49999999977,291.03949999999975,532201.3166666664,532.2013166666665
C5,8,200m,200Mi,20,460.0,427.03999999999996,427.04,25630.0,91042.83696672092,91.04283696672091,67468.5,67.4685,256139.61666666658,256.1396166666666,453613.43333333294,453.6134333333329
C5,8,200m,200Mi,20,480.0,423.28999999999996,423.29,25400.0,101261.13359007992,101.26113359007992,71430.83333333333,71.43083333333333,290385.18333333306,290.38518333333303,531498.4066666666,531.4984066666666
