min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4056,763982,41286.85926080601,18289.0,150994.69999999995,311921.60000000003,59023.2107172176,220.0,239.45,14367,target_rps220.00_iter03_rps239.45_lat.csv
4109,1284175,43826.61185226794,16331.5,160328.74999999985,395518.72000000003,79530.12541826763,240.0,237.32,14242,target_rps240.00_iter01_rps237.32_lat.csv
4353,902179,38848.25310364067,14670.5,143550.4,321083.3099999994,63534.48750727326,240.0,238.97,14338,target_rps240.00_iter02_rps238.97_lat.csv
4234,996628,39038.691047190376,14539.0,147038.09999999995,343629.55999999994,66425.0937525295,240.0,236.97,14219,target_rps240.00_iter03_rps236.97_lat.csv
4429,999567,61369.70314033366,42685.5,183076.40000000002,360623.6400000001,69278.3196309223,260.0,305.7,18342,target_rps260.00_iter01_rps305.70_lat.csv
4220,1086181,63403.522618851785,42413.0,189676.00000000003,417058.31999999966,78318.84291504756,260.0,303.95,18237,target_rps260.00_iter02_rps303.95_lat.csv
4153,1196530,68634.85480247658,44434.0,216494.0,459159.5,88082.92762148878,260.0,304.18,18251,target_rps260.00_iter03_rps304.18_lat.csv
4265,1115055,68515.6511052458,44913.5,210897.25,439397.5000000002,85013.81313449507,280.0,303.1,18186,target_rps280.00_iter01_rps303.10_lat.csv
4739,716984,60364.37075972689,43632.0,177907.89999999997,312441.8000000004,61936.79054022772,280.0,307.57,18454,target_rps280.00_iter02_rps307.57_lat.csv
4385,809605,66236.45350172216,45893.0,198784.0,378825.1999999998,74923.05899942957,280.0,304.85,18291,target_rps280.00_iter03_rps304.85_lat.csv
4325,1050451,67837.64484181568,46391.0,202803.79999999996,393827.0199999986,79015.62251215416,300.0,302.82,18175,target_rps300.00_iter01_rps302.82_lat.csv
4490,1050789,61375.2957006892,42593.5,182307.6,351113.5699999996,69650.0979658266,300.0,304.7,18282,target_rps300.00_iter02_rps304.70_lat.csv
4103,1134259,64240.60797851937,43381.0,189167.4,391361.6800000001,79726.44205290024,300.0,304.14,18249,target_rps300.00_iter03_rps304.14_lat.csv
4399,893924,64018.93488679557,44770.0,188170.99999999977,359811.68,72249.0140029049,320.0,302.45,18153,target_rps320.00_iter01_rps302.45_lat.csv
4299,1222737,70868.1398079561,46559.0,214283.99999999994,449229.7999999968,92921.40945438344,320.0,303.74,18225,target_rps320.00_iter02_rps303.74_lat.csv
4512,2145264,68117.12531886024,44313.0,204668.0,440199.8399999996,94926.73593662736,320.0,307.08,18425,target_rps320.00_iter03_rps307.08_lat.csv
4344,1071211,97070.14283475057,69567.0,281129.39999999997,505007.8999999997,95861.68845183362,340.0,425.26,25519,target_rps340.00_iter01_rps425.26_lat.csv
4551,1120178,95381.65997290621,69941.5,267438.84999999986,481380.96999999986,92267.6539748469,340.0,418.31,25098,target_rps340.00_iter02_rps418.31_lat.csv
4518,1060204,104656.99646207664,72561.0,313831.0,567840.1000000004,109679.83352151384,340.0,419.25,25156,target_rps340.00_iter03_rps419.25_lat.csv
4531,1648076,98640.23109972409,71429.0,278569.25,475434.1500000002,100080.19338092698,360.0,422.82,25370,target_rps360.00_iter01_rps422.82_lat.csv
4265,1186727,98630.04159309398,71691.0,282687.79999999993,467507.9199999999,94390.36117919158,360.0,424.75,25485,target_rps360.00_iter02_rps424.75_lat.csv
4302,1230892,92614.03920348476,67825.0,262051.44999999995,469960.1599999996,91384.88007574431,360.0,428.53,25712,target_rps360.00_iter03_rps428.53_lat.csv
4153,1283460,95406.63242647349,69888.0,267660.0,509041.92000000016,96609.35299049644,380.0,423.32,25399,target_rps380.00_iter01_rps423.32_lat.csv
4505,1144990,87030.07128829537,65152.0,238768.04999999978,439408.07999999984,84385.44943062068,380.0,424.33,25460,target_rps380.00_iter02_rps424.33_lat.csv
4103,1094284,99640.52845304953,71533.0,289222.79999999993,489718.7000000003,97122.79396037677,380.0,424.38,25463,target_rps380.00_iter03_rps424.38_lat.csv
4313,1102584,94766.0715697123,70242.0,259140.74999999977,473268.7800000002,91186.11707624377,400.0,421.73,25304,target_rps400.00_iter01_rps421.73_lat.csv
3924,1381011,104956.3938301125,74267.0,304458.0,505282.7000000004,105242.53859222765,400.0,425.18,25511,target_rps400.00_iter02_rps425.18_lat.csv
4649,1544845,96535.0501111817,69688.5,278478.2499999999,481260.43999999994,96964.43781507747,400.0,419.69,25184,target_rps400.00_iter03_rps419.69_lat.csv
4370,1337680,103894.06302288872,73535.0,300197.74999999994,540062.7300000002,104509.7590557278,420.0,422.33,25340,target_rps420.00_iter01_rps422.33_lat.csv
4170,1369112,91887.55923891722,67873.0,262424.35,449144.75000000006,88083.9111350044,420.0,424.82,25490,target_rps420.00_iter02_rps424.82_lat.csv
4594,1045798,89143.12512249617,66133.0,248246.0,461236.6000000007,87511.55607010877,420.0,425.18,25511,target_rps420.00_iter03_rps425.18_lat.csv
4134,1750578,103496.43048736679,72831.0,301007.1999999999,545108.3599999999,105527.52738935295,440.0,417.55,25053,target_rps440.00_iter01_rps417.55_lat.csv
4796,1264650,99761.10676382069,70831.0,282459.54999999976,531069.6399999999,105389.43859291179,440.0,420.87,25252,target_rps440.00_iter02_rps420.87_lat.csv
4315,1126621,101682.51576202891,72484.0,289651.7499999997,520425.9499999995,102919.7680096691,440.0,421.87,25314,target_rps440.00_iter03_rps421.87_lat.csv
4090,1029570,93324.6878244455,68528.0,265971.3,470445.1799999999,89763.82724129794,460.0,423.8,25428,target_rps460.00_iter01_rps423.80_lat.csv
4259,991725,85698.85194362707,64526.0,238106.99999999977,418762.9399999999,81742.03105361409,460.0,430.44,25828,target_rps460.00_iter02_rps430.44_lat.csv
4098,1001999,94104.9711320902,69351.5,264340.55,471632.17999999924,91856.91286104223,460.0,426.88,25634,target_rps460.00_iter03_rps426.88_lat.csv
4133,1262870,100976.35188657136,72174.5,285213.3999999993,539561.1999999996,105594.35510754329,480.0,426.7,25602,target_rps480.00_iter01_rps426.70_lat.csv
4520,2192693,98745.32410244324,69453.0,285353.14999999997,516424.9,112841.5667914424,480.0,424.17,25458,target_rps480.00_iter02_rps424.17_lat.csv
4552,1516316,104061.72478122514,72665.0,300588.9999999998,538509.1200000001,110314.968292826,480.0,419.0,25140,target_rps480.00_iter03_rps419.00_lat.csv
