min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
3678,1000190,51575.29287756074,23274.0,187148.25,391094.14999999583,80511.32998340875,140.0,139.93,8396,target_rps140.00_iter01_rps139.93_lat.csv
3780,726471,51793.67358557704,27167.0,179487.5,346415.0000000014,69267.19719074172,140.0,140.52,8431,target_rps140.00_iter02_rps140.52_lat.csv
3780,1109763,59149.05287027091,31250.0,195414.19999999998,461091.79999999946,92623.63384979272,140.0,139.65,8379,target_rps140.00_iter03_rps139.65_lat.csv
3633,979139,68974.1969805895,41523.0,243537.1999999999,465038.9599999996,90837.02400315207,160.0,162.28,9737,target_rps160.00_iter01_rps162.28_lat.csv
3695,1293298,69375.97032944547,40794.5,242519.00000000044,476560.4000000002,93670.03899523299,160.0,162.9,9774,target_rps160.00_iter02_rps162.90_lat.csv
3701,809974,62963.203474706184,40202.0,199661.59999999995,394078.9199999993,78563.84449333293,160.0,163.08,9785,target_rps160.00_iter03_rps163.08_lat.csv
3700,1007754,76161.34729085393,53730.0,215868.7999999999,418868.1199999999,87769.74448188269,180.0,192.26,11535,target_rps180.00_iter01_rps192.26_lat.csv
3630,1283869,83145.28772895348,57517.0,252040.80000000002,469954.71999999904,96791.9632013914,180.0,193.82,11629,target_rps180.00_iter02_rps193.82_lat.csv
3688,860573,80425.82523854551,57884.0,236935.5999999999,428971.80000000016,84911.79071637949,180.0,193.85,11633,target_rps180.00_iter03_rps193.85_lat.csv
3753,1451516,94024.69335869941,60862.5,294670.25000000006,580020.7200000003,118286.38056742633,200.0,192.73,11564,target_rps200.00_iter01_rps192.73_lat.csv
3773,974769,79460.427855971,54017.0,249201.0,453224.8000000038,91073.22900225534,200.0,193.0,11581,target_rps200.00_iter02_rps193.00_lat.csv
3719,1168651,82792.69350004282,56409.0,244524.59999999954,505694.95999999996,100804.85017422496,200.0,194.6,11677,target_rps200.00_iter03_rps194.60_lat.csv
3670,1382669,120281.40242783542,84528.0,353482.4,609707.6399999999,124181.47335039728,220.0,236.15,14169,target_rps220.00_iter01_rps236.15_lat.csv
3873,1439179,121079.61529177908,76686.5,398374.75,770846.2499999999,145003.63057039664,220.0,234.76,14086,target_rps220.00_iter02_rps234.76_lat.csv
3726,1838802,110397.95629729156,75452.0,333871.0,590200.6000000003,121313.66244678514,220.0,235.68,14141,target_rps220.00_iter03_rps235.68_lat.csv
3857,1125263,120170.0091910475,81182.0,366901.2,659121.9999999999,126236.82922885509,240.0,237.55,14253,target_rps240.00_iter01_rps237.55_lat.csv
3676,1297641,109423.6166830778,74348.0,319104.05,660072.4,123720.18031098162,240.0,236.96,14218,target_rps240.00_iter02_rps236.96_lat.csv
3756,1011584,113533.12422491545,75780.5,372817.85,607069.9100000001,121997.07442481992,240.0,236.52,14192,target_rps240.00_iter03_rps236.52_lat.csv
3647,1522414,162877.2874359254,117466.5,461995.1999999992,699603.4200000031,149361.50243225598,260.0,305.63,18338,target_rps260.00_iter01_rps305.63_lat.csv
3860,1751506,167559.13007159904,126677.5,466114.75,727321.9500000005,151271.049397111,260.0,307.26,18436,target_rps260.00_iter02_rps307.26_lat.csv
4290,1372460,162061.9763543032,123428.5,446187.35,693354.3099999991,143321.85976222297,260.0,305.2,18312,target_rps260.00_iter03_rps305.20_lat.csv
3862,1598508,154422.3606878537,120198.0,404661.75,641306.75,138908.8513376025,280.0,306.27,18376,target_rps280.00_iter01_rps306.27_lat.csv
3995,1334251,159245.14313081556,121054.0,423174.95,732187.0000000002,142864.7165395284,280.0,304.5,18270,target_rps280.00_iter02_rps304.50_lat.csv
3948,1611288,162963.98660038903,127384.5,428093.19999999966,681993.8300000002,143910.9601621627,280.0,308.46,18508,target_rps280.00_iter03_rps308.46_lat.csv
3530,1670637,165318.31723308927,127703.0,445591.85000000027,698547.310000002,145325.563367769,300.0,305.03,18302,target_rps300.00_iter01_rps305.03_lat.csv
4313,1841139,170587.24107044731,133182.5,473269.0,675203.5199999996,146675.22220805107,300.0,303.3,18198,target_rps300.00_iter02_rps303.30_lat.csv
3652,1571005,200312.0309508268,146319.0,599280.2,971416.0599999996,194799.74419870402,300.0,306.37,18384,target_rps300.00_iter03_rps306.37_lat.csv
3914,1664407,159475.0339128109,118187.0,455082.5,677310.4200000007,143753.8855068963,320.0,311.58,18695,target_rps320.00_iter01_rps311.58_lat.csv
3622,1296500,165629.60265870864,127960.0,453360.14999999997,672451.9099999997,142972.27279168364,320.0,307.17,18430,target_rps320.00_iter02_rps307.17_lat.csv
4234,1323306,168416.3438655645,128909.0,461401.5499999999,686961.5400000005,147369.9231526888,320.0,306.46,18388,target_rps320.00_iter03_rps306.46_lat.csv
17516,10876351,3070781.0651264093,3155633.0,5491982.25,5825150.6,1691748.5148804465,340.0,390.27,23416,target_rps340.00_iter01_rps390.27_lat.csv
5069,14072178,3400303.723685924,3052443.0,7078201.6,7433349.9399999995,2192655.516565278,340.0,383.98,23039,target_rps340.00_iter02_rps383.98_lat.csv
7404,19013933,4028637.904379431,4479138.5,7479310.0,8054266.4,2298011.9336494026,340.0,371.42,22286,target_rps340.00_iter03_rps371.42_lat.csv
13848,15831377,4378552.556623692,4348113.0,8178653.0,8453761.600000001,2720246.37061799,360.0,371.02,22261,target_rps360.00_iter01_rps371.02_lat.csv
5780,10086251,3037934.2649464007,3252085.0,4893311.0,5571435.0,1403243.798317005,360.0,393.34,23601,target_rps360.00_iter02_rps393.34_lat.csv
8702,17898941,5156709.5484871995,5220684.0,9387914.399999999,9652537.24,2967787.889179245,360.0,365.21,21913,target_rps360.00_iter03_rps365.21_lat.csv
5256,15865927,4541952.689273387,4762207.0,8284722.599999996,8737874.08,2378467.7057591584,380.0,371.81,22309,target_rps380.00_iter01_rps371.81_lat.csv
5530,20575337,3876239.5448401826,4004989.5,7986825.5,9048540.189999994,2631414.9429244525,380.0,365.0,21900,target_rps380.00_iter02_rps365.00_lat.csv
6731,17021318,3581941.2615727587,3363799.0,6599204.6,6971538.840000001,2205198.049570855,380.0,381.28,22877,target_rps380.00_iter03_rps381.28_lat.csv
11640,20434054,4038265.4234873834,3866208.5,7889181.649999999,8233535.379999999,2695945.188598876,400.0,368.51,22114,target_rps400.00_iter01_rps368.51_lat.csv
6875,18524620,4922086.428095576,5293555.0,7503465.5,8518297.6999999,2424957.9895476,400.0,375.27,22516,target_rps400.00_iter02_rps375.27_lat.csv
6341,16222364,4222674.491539154,3644729.5,7953196.65,8472490.110000001,2371622.990745741,400.0,370.33,22220,target_rps400.00_iter03_rps370.33_lat.csv
5023,17167314,3097934.179572018,3154944.5,5839532.700000001,6284729.94,1885204.7410396666,420.0,387.87,23272,target_rps420.00_iter01_rps387.87_lat.csv
4998,10428815,3486440.2277210886,3655384.0,5264840.25,5593426.340000001,1588737.7053407563,420.0,392.0,23520,target_rps420.00_iter02_rps392.00_lat.csv
6643,11021759,2643302.3060868806,2905255.0,5568278.0,6559482.5,1616396.2588937553,420.0,382.52,22951,target_rps420.00_iter03_rps382.52_lat.csv
