min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4829,2220522,748850.9141007698,733227.5,1332617.8999999997,1569003.5000000002,341218.22163974866,180.0,190.53,11432,target_rps180.00_iter03_rps190.53_lat.csv
6270,2293423,675295.3230177463,634305.0,1417108.1,1712208.820000001,403740.7578079218,200.0,190.65,11439,target_rps200.00_iter01_rps190.65_lat.csv
4592,3542944,864488.9115485564,787695.5,1913130.75,2224653.1099999994,623560.3063330256,200.0,190.5,11430,target_rps200.00_iter02_rps190.50_lat.csv
5054,2144135,465414.65456117596,439421.0,984667.5999999999,1271784.7600000016,283322.1110003421,200.0,192.75,11565,target_rps200.00_iter03_rps192.75_lat.csv
17757,16779573,4768908.730791691,4572845.0,9169963.299999999,9550772.78,2633336.2376187686,220.0,199.78,11987,target_rps220.00_iter01_rps199.78_lat.csv
7005,18863003,5320209.92,5227450.0,10072218.749999998,10411205.47,3130824.4516487895,220.0,198.33,11900,target_rps220.00_iter02_rps198.33_lat.csv
5584,18348904,5315148.528964206,4642590.5,10129211.0,10766855.05,2941032.729926359,220.0,192.77,11566,target_rps220.00_iter03_rps192.77_lat.csv
7257,19124523,5948020.627075351,6760443.0,10271093.2,10758267.36,3191377.460057511,240.0,195.75,11745,target_rps240.00_iter01_rps195.75_lat.csv
7871,20161492,5816773.7291991,5861910.5,10615935.799999999,11303657.33,3482314.0957258763,240.0,192.72,11562,target_rps240.00_iter02_rps192.72_lat.csv
7855,19174209,5390528.820148807,5195920.0,10279621.0,10814927.64,2958459.9522895925,240.0,194.88,11693,target_rps240.00_iter03_rps194.88_lat.csv
10452,30017968,11797183.242898239,11736636.5,23022350.55,23830590.41,7206237.61360243,260.0,184.47,11124,target_rps260.00_iter01_rps184.47_lat.csv
6404,30015882,11137979.556032594,10526347.0,22014634.0,22995169.399999995,6909387.136527628,260.0,189.38,11413,target_rps260.00_iter02_rps189.38_lat.csv
2064,30002592,6565883.813491765,4790284.0,16292571.2,17133545.88,5249127.317513299,260.0,190.27,13297,target_rps260.00_iter03_rps190.27_lat.csv
13014,30011860,12471232.974849785,13362174.0,21919885.95,22564819.07,6822347.827228573,280.0,193.0,11650,target_rps280.00_iter01_rps193.00_lat.csv
1954,12889516,3743796.149754712,4089624.5,7471623.5,8260006.15,2441186.4249621765,280.0,186.0,15492,target_rps280.00_iter02_rps186.00_lat.csv
4943,30014774,10813633.5807135,10675049.0,20498446.0,21285314.0,6538513.825280941,280.0,196.06,11801,target_rps280.00_iter03_rps196.06_lat.csv
