run,pods,container_cpu,container_mem,target_conc,target_rps,throughput_rps,actual_rps,total_requests,average,average_ms,median,median_ms,p95,p95_ms,p99,p99_ms
B4,8,125m,125Mi,12,40.0,40.0,40.0,2400.0,9226.385,9.226385,7113.5,7.1135,13444.71666666665,13.44471666666665,38229.146666666435,38.22914666666644
B4,8,125m,125Mi,12,60.0,62.449999999999996,62.45,3747.0,9967.958334782457,9.967958334782457,7024.666666666667,7.024666666666667,15464.199999999992,15.464199999999991,61089.75333333325,61.08975333333325
B4,8,125m,125Mi,12,80.0,83.19333333333333,83.19,4991.666666666667,10524.275941882808,10.524275941882808,6549.166666666667,6.549166666666667,15376.466666666669,15.37646666666667,85148.05666666695,85.14805666666695
B4,8,125m,125Mi,12,100.0,99.54333333333334,99.54,5972.666666666667,12624.225195868006,12.624225195868005,6824.166666666667,6.824166666666667,19931.466666666656,19.931466666666655,136040.07333333296,136.04007333333294
B4,8,125m,125Mi,12,120.0,124.12333333333333,124.12,7447.333333333333,11958.068110827951,11.958068110827952,6402.0,6.402,20268.98333333332,20.26898333333332,145538.9733333329,145.5389733333329
B4,8,125m,125Mi,12,140.0,141.12666666666667,141.13,8467.666666666666,12269.585195256956,12.269585195256955,6562.333333333333,6.562333333333333,23883.749999999953,23.883749999999953,145837.89666666693,145.83789666666692
B4,8,125m,125Mi,12,160.0,164.13,164.13,9848.0,14602.086131204653,14.602086131204652,6843.166666666667,6.843166666666667,41599.799999999894,41.599799999999895,185527.79666666687,185.52779666666686
B4,8,125m,125Mi,12,180.0,195.67,195.67,11740.0,19312.609515473338,19.312609515473337,7434.833333333333,7.434833333333333,75563.21666666669,75.56321666666669,232318.9866666666,232.3189866666666
B4,8,125m,125Mi,12,200.0,194.81333333333336,194.81,11690.0,23087.753036966915,23.087753036966916,7961.5,7.9615,93252.8333333333,93.2528333333333,288373.3799999994,288.37337999999943
B4,8,125m,125Mi,12,220.0,238.17333333333332,238.17,14290.333333333334,39746.61934617444,39.74661934617444,15712.166666666666,15.712166666666667,147277.84999999995,147.27784999999994,323710.74666666664,323.71074666666664
B4,8,125m,125Mi,12,240.0,239.56000000000003,239.56,14374.0,37848.35680273952,37.848356802739524,14803.666666666666,14.803666666666667,140521.76666666658,140.52176666666657,307399.6199999997,307.3996199999997
B4,8,125m,125Mi,12,260.0,304.57666666666665,304.58,18275.0,62804.685365033365,62.804685365033365,43176.666666666664,43.17666666666666,185612.89999999982,185.61289999999983,376449.63666666625,376.44963666666627
B4,8,125m,125Mi,12,280.0,304.38,304.38,18263.0,62394.447829358694,62.3944478293587,42770.333333333336,42.77033333333333,188960.73333333328,188.96073333333328,367858.97666666657,367.8589766666666
B4,8,125m,125Mi,12,300.0,304.32666666666665,304.33,18259.666666666668,62612.01513004614,62.61201513004614,42011.333333333336,42.01133333333333,189632.7333333333,189.6327333333333,395802.3600000005,395.80236000000053
B4,8,125m,125Mi,12,320.0,304.45,304.45,18268.0,65360.111595200586,65.36011159520059,43963.0,43.963,195993.58333333337,195.99358333333336,393986.78333333327,393.9867833333333
B4,8,125m,125Mi,12,340.0,427.3066666666667,427.31,25640.333333333332,90547.01272475945,90.54701272475945,67897.83333333333,67.89783333333332,249833.06666666653,249.83306666666653,440184.41999999975,440.18441999999976
B4,8,125m,125Mi,12,360.0,422.6766666666667,422.68,25369.666666666668,93538.51149972215,93.53851149972215,69500.16666666667,69.50016666666667,257424.56666666662,257.42456666666664,459815.7533333341,459.8157533333341
B4,8,125m,125Mi,12,380.0,423.01,423.01,25400.666666666668,94003.84002294242,94.00384002294241,70306.5,70.3065,259635.81666666662,259.63581666666664,441371.6299999999,441.37162999999987
B4,8,125m,125Mi,12,400.0,423.56666666666666,423.57,25414.0,92716.1201409666,92.7161201409666,69301.16666666667,69.30116666666667,254854.71666666667,254.85471666666666,437962.0766666669,437.9620766666669
B4,8,125m,125Mi,12,420.0,415.27666666666664,415.28,24916.666666666668,93181.32201081963,93.18132201081963,68885.33333333333,68.88533333333334,256659.43333333326,256.65943333333325,450502.32333333296,450.502323333333
B4,8,125m,125Mi,12,440.0,413.4533333333334,413.45,24807.666666666668,92468.73670393148,92.46873670393148,69435.5,69.4355,250884.53333333318,250.88453333333317,452356.39333333325,452.35639333333324
B4,8,125m,125Mi,12,460.0,411.6033333333333,411.6,24700.0,93070.04486559927,93.07004486559927,69810.83333333333,69.81083333333333,253243.7999999999,253.2437999999999,450767.24999999977,450.76724999999976
B4,8,125m,125Mi,12,480.0,411.7866666666667,411.79,24708.0,91560.53754667834,91.56053754667835,68418.16666666667,68.41816666666668,249598.61666666635,249.59861666666635,449364.0799999996,449.3640799999996
B5,10,100m,100Mi,10,20.0,20.0,20.0,1200.0,12277.736388888889,12.277736388888888,8046.333333333333,8.046333333333333,17150.03333333333,17.15003333333333,137911.01999999984,137.91101999999984
B5,10,100m,100Mi,10,40.0,39.99333333333333,39.99,2399.6666666666665,9845.424058577648,9.845424058577647,7569.333333333333,7.569333333333333,16074.133333333317,16.074133333333318,56997.7933333331,56.9977933333331
B5,10,100m,100Mi,10,60.0,62.43,62.43,3745.6666666666665,10855.191382281566,10.855191382281566,7385.0,7.385,18386.11666666666,18.386116666666663,85949.56999999957,85.94956999999957
B5,10,100m,100Mi,10,80.0,83.13666666666667,83.14,4988.333333333333,10050.63678827407,10.05063678827407,6975.333333333333,6.975333333333333,17737.56666666667,17.73756666666667,78286.96333333335,78.28696333333335
B5,10,100m,100Mi,10,100.0,99.37666666666667,99.38,5962.666666666667,11609.987635265366,11.609987635265366,6899.833333333333,6.899833333333333,19000.599999999984,19.000599999999984,110224.97000000004,110.22497000000004
B5,10,100m,100Mi,10,120.0,123.35000000000001,123.35,7401.0,11741.124924012001,11.741124924012002,6753.833333333333,6.753833333333333,21406.516666666663,21.40651666666666,127463.03666666633,127.46303666666633
B5,10,100m,100Mi,10,140.0,141.30333333333334,141.3,8478.333333333334,12640.981210398093,12.640981210398094,6702.0,6.702,21110.88333333332,21.11088333333332,160697.90666666673,160.69790666666674
B5,10,100m,100Mi,10,160.0,164.3033333333333,164.3,9858.0,12185.403277760355,12.185403277760356,6784.333333333333,6.784333333333333,23950.516666666663,23.950516666666662,137041.94666666674,137.04194666666675
B5,10,100m,100Mi,10,180.0,195.58,195.58,11735.333333333334,14694.726357178597,14.694726357178597,7372.666666666667,7.372666666666667,42709.38333333333,42.70938333333333,170503.8133333328,170.5038133333328
B5,10,100m,100Mi,10,200.0,195.87,195.87,11752.666666666666,15736.462766866598,15.736462766866598,7351.0,7.351,42048.449999999975,42.048449999999974,196416.31999999975,196.41631999999976
B5,10,100m,100Mi,10,220.0,241.22,241.22,14473.333333333334,22035.036823588005,22.035036823588005,8705.333333333334,8.705333333333334,83802.2333333333,83.80223333333329,265867.36000000004,265.86736
B5,10,100m,100Mi,10,240.0,238.6966666666667,238.7,14322.0,26101.378029318,26.101378029318,9836.333333333334,9.836333333333334,103797.14999999995,103.79714999999995,281168.24000000005,281.16824
B5,10,100m,100Mi,10,260.0,309.01666666666665,309.02,18541.333333333332,47951.832214696005,47.951832214696005,24574.333333333332,24.574333333333332,161111.71666666667,161.11171666666667,368845.4933333329,368.84549333333285
B5,10,100m,100Mi,10,280.0,304.08666666666664,304.09,18245.666666666668,47482.60331395962,47.482603313959615,24753.5,24.7535,159207.7333333333,159.2077333333333,352032.90666666604,352.032906666666
B5,10,100m,100Mi,10,300.0,306.97,306.97,18418.333333333332,43434.551818964654,43.43455181896466,22506.0,22.506,147357.29999999996,147.35729999999995,305488.6933333334,305.4886933333334
B5,10,100m,100Mi,10,320.0,308.5566666666667,308.56,18513.666666666668,44721.19969979703,44.721199699797026,22762.666666666668,22.762666666666668,150240.51666666652,150.2405166666665,334172.0666666666,334.1720666666666
B5,10,100m,100Mi,10,340.0,423.10999999999996,423.11,25386.666666666668,72727.51240890095,72.72751240890095,53986.666666666664,53.986666666666665,197932.3166666665,197.9323166666665,387744.9299999999,387.7449299999999
B5,10,100m,100Mi,10,360.0,422.48333333333335,422.48,25351.333333333332,71632.03806006118,71.63203806006118,53659.833333333336,53.65983333333334,194494.9,194.4949,379545.4100000004,379.5454100000004
B5,10,100m,100Mi,10,380.0,416.9666666666667,416.97,25018.333333333332,73241.39441263511,73.24139441263512,54789.333333333336,54.78933333333334,197459.84999999995,197.45984999999996,380148.5533333334,380.1485533333334
B5,10,100m,100Mi,10,400.0,406.5533333333333,406.55,24393.666666666668,76345.56134932954,76.34556134932954,55446.666666666664,55.446666666666665,210142.65000000002,210.14265000000003,433531.5433333332,433.5315433333332
B5,10,100m,100Mi,10,420.0,421.74,421.74,25304.333333333332,71174.60961041531,71.17460961041532,53314.0,53.314,191495.6333333333,191.4956333333333,376413.0866666667,376.41308666666674
B5,10,100m,100Mi,10,440.0,419.9433333333333,419.94,25196.666666666668,78254.50162147397,78.25450162147398,57420.333333333336,57.42033333333334,217783.83333333328,217.7838333333333,418870.52666666685,418.8705266666668
B5,10,100m,100Mi,10,460.0,421.73333333333335,421.73,25306.333333333332,72375.8558567958,72.3758558567958,54662.0,54.662,193766.96666666665,193.76696666666663,377860.9266666667,377.86092666666667
B5,10,100m,100Mi,10,480.0,410.14000000000004,410.14,24609.0,77083.92624859889,77.08392624859889,57121.5,57.1215,214567.7499999999,214.5677499999999,397073.62333333335,397.07362333333333
