statistics_file,runtime,config,series,vcpu_per_pod,memory_per_pod,num_pods,busy_pods,N_in_service,fleet_utilization,total_vcpu,total_memory,concurrency,target_rps,achieved_rps,efficiency_pct,duration_seconds,latency_us,latency_seconds,instance_cost_per_1k,instance_cost_per_pod_per_1k,request_cost_per_1k,cost_difference,percent_savings,cheaper_model
fibonacci_nodejs_a1_statistics.csv,nodejs,A1,A,1.0,1.0,1,1,2091.132805910695,2091.132805910695,1.0,1.0,1,300.0,113.16,37.7,8.837044892188052,18479434.481359977,18.479434481359977,0.00017674089784376105,0.00017674089784376105,0.49010501375603943,-0.4899282728581957,-277201.4167831671,Instance
fibonacci_nodejs_a1_statistics.csv,nodejs,A1,A,1.0,1.0,1,1,1727.1008710393378,1727.1008710393378,1.0,1.0,1,400.0,98.14,24.5,10.189525168127165,17598337.793349683,17.598337793349682,0.00020379050336254332,0.00020379050336254332,0.4667559515237666,-0.46655216102040403,-228937.14541271224,Instance
fibonacci_nodejs_a1_statistics.csv,nodejs,A1,A,1.0,1.0,1,1,756.7394367481078,756.7394367481078,1.0,1.0,1,500.0,81.75,16.4,12.232415902140673,9256751.519854529,9.256751519854529,0.00024464831804281347,0.00024464831804281347,0.24570391527614502,-0.24545926695810222,-100331.47536912428,Instance
fibonacci_nodejs_a2_statistics.csv,nodejs,A2,A,0.5,0.5,1,1,2.945195585618648,2.945195585618648,0.5,0.5,1,100.0,99.19,99.2,10.081661457808247,29692.46482123851,0.02969246482123851,0.00010081661457808248,0.00010081661457808248,0.0007934251588814103,-0.0006926085443033278,-686.9984150944708,Instance
fibonacci_nodejs_a2_statistics.csv,nodejs,A2,A,0.5,0.5,1,1,1285.8993427461137,1285.8993427461137,0.5,0.5,1,200.0,121.62,60.8,8.2223318533136,10573091.126016391,10.573091126016392,8.2223318533136e-05,8.2223318533136e-05,0.14049345741971722,-0.14041123410118408,-170768.1429138601,Instance
fibonacci_nodejs_a2_statistics.csv,nodejs,A2,A,0.5,0.5,1,1,2063.381818066443,2063.381818066443,0.5,0.5,1,300.0,103.22,34.4,9.68804495252858,19990135.807657845,19.990135807657847,9.68804495252858e-05,9.68804495252858e-05,0.2652692994514665,-0.2651724190019412,-273710.9708938037,Instance
fibonacci_nodejs_a2_statistics.csv,nodejs,A2,A,0.5,0.5,1,1,1903.0617782707088,1903.0617782707088,0.5,0.5,1,400.0,92.9,23.2,10.76426264800861,20485056.816692237,20.485056816692236,0.00010764262648008612,0.00010764262648008612,0.2718270028211721,-0.271719360194692,-252427.28562086885,Instance
fibonacci_nodejs_a2_statistics.csv,nodejs,A2,A,0.5,0.5,1,1,1066.8875736689306,1066.8875736689306,0.5,0.5,1,500.0,101.15,20.2,9.886307464162135,10547578.582984976,10.547578582984977,9.886307464162135e-05,9.886307464162135e-05,0.14015541622455097,-0.14005655314990934,-141667.2035111333,Instance
fibonacci_nodejs_a3_statistics.csv,nodejs,A3,A,0.25,0.25,1,1,3.0993009002595175,3.0993009002595175,0.25,0.25,1,100.0,99.17,99.2,10.083694665725522,31252.403955425205,0.0312524039554252,5.041847332862761e-05,5.041847332862761e-05,0.000607047176204692,-0.0005566287028760644,-1104.0173692843862,Instance
fibonacci_nodejs_a3_statistics.csv,nodejs,A3,A,0.25,0.25,1,1,1276.7619710560398,1276.7619710560398,0.25,0.25,1,200.0,126.85,63.4,7.883326763894364,10065131.8175486,10.065131817548599,3.9416633819471825e-05,3.9416633819471825e-05,0.06708149829125946,-0.06704208165744,-170085.76116492524,Instance
fibonacci_nodejs_a3_statistics.csv,nodejs,A3,A,0.25,0.25,1,1,2036.7619058157468,2036.7619058157468,0.25,0.25,1,300.0,100.85,33.6,9.91571641051066,20195953.453800168,20.19595345380017,4.95785820525533e-05,4.95785820525533e-05,0.13419819163142613,-0.1341486130493736,-270577.7525205865,Instance
fibonacci_nodejs_a3_statistics.csv,nodejs,A3,A,0.25,0.25,1,1,1726.4540029664977,1726.4540029664977,0.25,0.25,1,400.0,89.36,22.3,11.190689346463742,19320210.41815687,19.32021041815687,5.595344673231872e-05,5.595344673231872e-05,0.12839639402028927,-0.12834044057355695,-229370.03539306097,Instance
fibonacci_nodejs_a3_statistics.csv,nodejs,A3,A,0.25,0.25,1,1,544.1547683272873,544.1547683272873,0.25,0.25,1,500.0,80.53,16.1,12.417732522041476,6757168.363681701,6.757168363681701,6.208866261020739e-05,6.208866261020739e-05,0.04516624040939127,-0.04510415174678106,-72644.74680336556,Instance
fibonacci_nodejs_a4_statistics.csv,nodejs,A4,A,0.125,0.125,1,1,4.1560662349144275,4.1560662349144275,0.125,0.125,1,100.0,99.0,99.0,10.1010101010101,41980.46701933765,0.04198046701933765,2.5252525252525253e-05,2.5252525252525253e-05,0.000539060297001556,-0.0005138077717490308,-2034.678776126162,Instance
fibonacci_nodejs_a4_statistics.csv,nodejs,A4,A,0.125,0.125,1,1,1304.0454193502487,1304.0454193502487,0.125,0.125,1,200.0,121.62,60.8,8.2223318533136,10722294.18969124,10.72229418969124,2.0555829633284e-05,2.0555829633284e-05,0.03591759950335223,-0.035897043673718945,-174631.9380639079,Instance
fibonacci_nodejs_a4_statistics.csv,nodejs,A4,A,0.125,0.125,1,1,1997.677139702735,1997.677139702735,0.125,0.125,1,300.0,97.82,32.6,10.222858311183808,20421970.350672003,20.421970350672,2.555714577795952e-05,2.555714577795952e-05,0.06804777678660101,-0.06802221964082306,-266157.34101061244,Instance
fibonacci_nodejs_a4_statistics.csv,nodejs,A4,A,0.125,0.125,1,1,1854.3395055370172,1854.3395055370172,0.125,0.125,1,400.0,95.09,23.8,10.51635292880429,19500888.69005171,19.50088869005171,2.6290882322010725e-05,2.6290882322010725e-05,0.06499669378579628,-0.06497040290347428,-247121.42448365476,Instance
fibonacci_nodejs_a4_statistics.csv,nodejs,A4,A,0.125,0.125,1,1,1887.5943231858444,1887.5943231858444,0.125,0.125,1,500.0,90.07,18.0,11.102475852115022,20956970.391760238,20.956970391760237,2.7756189630287557e-05,2.7756189630287557e-05,0.06981996442270579,-0.0697922082330755,-251447.3678221244,Instance
fibonacci_nodejs_a5_statistics.csv,nodejs,A5,A,0.1,0.1,1,1,5.395167725246921,5.395167725246921,0.1,0.1,1,100.0,99.14,99.1,10.086746015735324,54419.686556858185,0.054419686556858186,2.0173492031470653e-05,2.0173492031470653e-05,0.0005442121693756743,-0.0005240386773442036,-2597.6597235952167,Instance
fibonacci_nodejs_a5_statistics.csv,nodejs,A5,A,0.1,0.1,1,1,1312.0237453266589,1312.0237453266589,0.1,0.1,1,200.0,119.79,59.9,8.347942232239753,10952698.433313789,10.952698433313788,1.669588446447951e-05,1.669588446447951e-05,0.029424650848281546,-0.029407954963817068,-176138.9462557823,Instance
fibonacci_nodejs_a5_statistics.csv,nodejs,A5,A,0.1,0.1,1,1,1973.7255554301391,1973.7255554301391,0.1,0.1,1,300.0,94.64,31.5,10.566356720202874,20855088.2864554,20.855088286455402,2.1132713440405752e-05,2.1132713440405752e-05,0.05566598395910682,-0.05564485124566641,-263311.43609449343,Instance
fibonacci_nodejs_a5_statistics.csv,nodejs,A5,A,0.1,0.1,1,1,1699.0553594084854,1699.0553594084854,0.1,0.1,1,400.0,82.06,20.5,12.186205215695832,20705037.28257964,20.705037282579642,2.437241043139167e-05,2.437241043139167e-05,0.05526834879883606,-0.05524397638840467,-226666.03512162433,Instance
fibonacci_nodejs_a5_statistics.csv,nodejs,A5,A,0.1,0.1,1,1,1416.4003555977995,1416.4003555977995,0.1,0.1,1,500.0,88.91,17.8,11.247328759419638,15930720.454367332,15.930720454367332,2.249465751883928e-05,2.249465751883928e-05,0.04261640920407343,-0.0425939145465546,-189351.24711670843,Instance
fibonacci_python_a1_statistics.csv,python,A1,A,1.0,1.0,1,1,3.3749648556467697,3.3749648556467697,1.0,1.0,1,100.0,98.82,98.8,10.119409026512852,34152.649824395565,0.034152649824395566,0.00020238818053025704,0.00020238818053025704,0.0013050452203464825,-0.0011026570398162253,-544.8228433731969,Instance
fibonacci_python_a1_statistics.csv,python,A1,A,1.0,1.0,1,1,1316.191534505017,1316.191534505017,1.0,1.0,1,200.0,122.2,61.1,8.183306055646481,10770798.15470554,10.77079815470554,0.00016366612111292964,0.00016366612111292964,0.28582615109969683,-0.28566248497858393,-174539.77832191475,Instance
fibonacci_python_a1_statistics.csv,python,A1,A,1.0,1.0,1,1,2102.155315560069,2102.155315560069,1.0,1.0,1,300.0,107.44,35.8,9.307520476545049,19565853.64445336,19.565853644453362,0.000186150409530901,0.000186150409530901,0.5188951215780141,-0.5187089711684832,-278650.45931170916,Instance
fibonacci_python_a1_statistics.csv,python,A1,A,1.0,1.0,1,1,2055.7724126365165,2055.7724126365165,1.0,1.0,1,400.0,99.47,24.9,10.053282396702523,20667260.60758537,20.66726060758537,0.00020106564793405046,0.00020106564793405046,0.5480824061010122,-0.5478813404530781,-272488.7846743384,Instance
fibonacci_python_a1_statistics.csv,python,A1,A,1.0,1.0,1,1,428.88110623310814,428.88110623310814,1.0,1.0,1,500.0,94.86,19.0,10.541851149061776,4521200.782554376,4.521200782554376,0.00021083702298123553,0.00021083702298123553,0.12021182073769096,-0.12000098371470973,-56916.46657588682,Instance
fibonacci_python_a2_statistics.csv,python,A2,A,0.5,0.5,1,1,3.1377012811846074,3.1377012811846074,0.5,0.5,1,100.0,98.99,99.0,10.102030508132135,31697.15406793219,0.03169715406793219,0.00010102030508132135,0.00010102030508132135,0.0008199872914001016,-0.0007189669863187803,-711.7054197569605,Instance
fibonacci_python_a2_statistics.csv,python,A2,A,0.5,0.5,1,1,1321.2865374499224,1321.2865374499224,0.5,0.5,1,200.0,122.71,61.4,8.149295085975064,10767553.88680566,10.76755388680566,8.149295085975065e-05,8.149295085975065e-05,0.143070089000175,-0.14298859604931527,-175461.30621211472,Instance
fibonacci_python_a2_statistics.csv,python,A2,A,0.5,0.5,1,1,2074.4221181446046,2074.4221181446046,0.5,0.5,1,300.0,107.11,35.7,9.336196433572962,19367212.381146528,19.367212381146526,9.336196433572963e-05,9.336196433572963e-05,0.25701556405019144,-0.2569222020858557,-275189.37065416004,Instance
fibonacci_python_a2_statistics.csv,python,A2,A,0.5,0.5,1,1,1916.9977219891655,1916.9977219891655,0.5,0.5,1,400.0,95.17,23.8,10.507512871703268,20142878.238826998,20.142878238827,0.00010507512871703268,0.00010507512871703268,0.26729313666445775,-0.2671880615357407,-254282.87816356443,Instance
fibonacci_python_a2_statistics.csv,python,A2,A,0.5,0.5,1,1,1351.2674998408324,1351.2674998408324,0.5,0.5,1,500.0,112.02,22.4,8.926977325477594,12062734.331733909,12.062734331733909,8.926977325477595e-05,8.926977325477595e-05,0.1602312298954743,-0.16014196012221954,-179391.0237289103,Instance
fibonacci_python_a3_statistics.csv,python,A3,A,0.25,0.25,1,1,3.506218163348027,3.506218163348027,0.25,0.25,1,100.0,99.13,99.1,10.087763542822557,35369.89976140449,0.03536989976140449,5.043881771411279e-05,5.043881771411279e-05,0.0006343255859193048,-0.000583886768205192,-1157.6139066436135,Instance
fibonacci_python_a3_statistics.csv,python,A3,A,0.25,0.25,1,1,1331.2902694681766,1331.2902694681766,0.25,0.25,1,200.0,116.54,58.3,8.58074480864939,11423462.068544503,11.423462068544504,4.2903724043246954e-05,4.2903724043246954e-05,0.07608043620410734,-0.07603753248006409,-177228.2807045334,Instance
fibonacci_python_a3_statistics.csv,python,A3,A,0.25,0.25,1,1,2096.3474276308725,2096.3474276308725,0.25,0.25,1,300.0,105.37,35.1,9.490367277213627,19895107.028858997,19.895107028858998,4.745183638606814e-05,4.745183638606814e-05,0.1322050840661909,-0.1321576322298048,-278508.99416109064,Instance
fibonacci_python_a3_statistics.csv,python,A3,A,0.25,0.25,1,1,1745.7871065033771,1745.7871065033771,0.25,0.25,1,400.0,82.94,20.7,12.056908608632748,21048795.593240622,21.048795593240623,6.028454304316374e-05,6.028454304316374e-05,0.13984827080521914,-0.13978798626217598,-231880.31161169749,Instance
fibonacci_python_a3_statistics.csv,python,A3,A,0.25,0.25,1,1,585.6310010868837,585.6310010868837,0.25,0.25,1,500.0,104.36,20.9,9.582215408202376,5611642.40213572,5.611642402135719,4.7911077041011885e-05,4.7911077041011885e-05,0.03757713091414914,-0.03752921983710813,-78330.98764401207,Instance
