statistics_file,runtime,config,series,vcpu_per_pod,memory_per_pod,num_pods,busy_pods,N_in_service,fleet_utilization,total_vcpu,total_memory,concurrency,target_rps,achieved_rps,efficiency_pct,duration_seconds,latency_us,latency_seconds,instance_cost_per_1k,instance_cost_per_pod_per_1k,request_cost_per_1k,cost_difference,percent_savings,cheaper_model
fibonacci_nodejs_c1_statistics.csv,nodejs,C1,C,2.0,2.0,1,1,10.63982460643521,0.053199123032176054,2.0,2.0,200,400.0,451.78,112.9,2.213466731595024,23550.89779635046,0.02355089779635046,8.853866926380097e-05,8.853866926380097e-05,0.0016481975832065743,-0.0015596589139427732,-1761.5567603526654,Instance
fibonacci_nodejs_c1_statistics.csv,nodejs,C1,C,2.0,2.0,1,1,9.931586247447896,0.04965793123723948,2.0,2.0,200,500.0,455.21,91.0,2.1967882955119618,21817.592424261104,0.021817592424261102,8.787153182047848e-05,8.787153182047848e-05,0.0015563323984858384,-0.00146846086666536,-1671.1451777868458,Instance
fibonacci_nodejs_c2_statistics.csv,nodejs,C2,C,1.0,1.0,2,1,0.5972766237320123,0.0029863831186600614,2.0,2.0,100,100.0,99.62,99.6,10.03814495081309,5995.549324754188,0.005995549324754188,0.0004015257980325236,0.0002007628990162618,0.000558882057105986,-0.00015735625907346238,-39.189576322245806,Instance
fibonacci_nodejs_c2_statistics.csv,nodejs,C2,C,1.0,1.0,2,1,1.1607894980366078,0.005803947490183039,2.0,2.0,100,200.0,196.1,98.0,5.099439061703213,5919.375308702743,0.005919375308702742,0.0002039775624681285,0.00010198878123406426,0.0005568634456806227,-0.0003528858832124942,-173.00230424492526,Instance
fibonacci_nodejs_c2_statistics.csv,nodejs,C2,C,1.0,1.0,2,1,2.3739834068946593,0.011869917034473296,2.0,2.0,100,300.0,319.12,106.4,3.1336174479819503,7439.155825064739,0.007439155825064738,0.00012534469791927803,6.267234895963902e-05,0.0005971376293642156,-0.0004717929314449375,-376.3964007067711,Instance
fibonacci_nodejs_c2_statistics.csv,nodejs,C2,C,1.0,1.0,2,1,5.026146214717389,0.025130731073586945,2.0,2.0,100,400.0,455.46,113.9,2.1955824880340757,11035.318611332255,0.011035318611332256,8.782329952136304e-05,4.391164976068152e-05,0.0006924359432003048,-0.0006046126436789418,-688.4421867250269,Instance
fibonacci_nodejs_c2_statistics.csv,nodejs,C2,C,1.0,1.0,2,1,4.945882395698234,0.02472941197849117,2.0,2.0,100,500.0,455.3,91.1,2.1963540522732266,10862.908841858629,0.010862908841858629,8.785416209092907e-05,4.392708104546454e-05,0.0006878670843092537,-0.0006000129222183246,-682.9647087150079,Instance
fibonacci_nodejs_c3_statistics.csv,nodejs,C3,C,0.5,0.5,4,1,0.6246173561088132,0.0031230867805440658,2.0,2.0,50,100.0,99.6,99.6,10.040160642570282,6271.258595470012,0.006271258595470012,0.0004016064257028113,0.00010040160642570283,0.0004830941763899777,-8.148775068716639e-05,-20.29044992110443,Instance
fibonacci_nodejs_c3_statistics.csv,nodejs,C3,C,0.5,0.5,4,1,1.2514998930379673,0.006257499465189836,2.0,2.0,50,200.0,196.4,98.2,5.091649694501018,6372.199048054823,0.0063721990480548225,0.00020366598778004074,5.0916496945010185e-05,0.0004844316373867264,-0.0002807656496066857,-137.85593395688267,Instance
fibonacci_nodejs_c3_statistics.csv,nodejs,C3,C,0.5,0.5,4,1,2.518521933863912,0.012592609669319561,2.0,2.0,50,300.0,317.66,105.9,3.148019895485739,7928.357155020814,0.007928357155020814,0.00012592079581942958,3.1480198954857394e-05,0.0005050507323040258,-0.00037912993648459627,-301.0860390592421,Instance
fibonacci_nodejs_c3_statistics.csv,nodejs,C3,C,0.5,0.5,4,1,5.546319475053183,0.027731597375265916,2.0,2.0,50,400.0,443.55,110.9,2.254537256228159,12504.383891451207,0.012504383891451207,9.018149024912638e-05,2.2545372562281595e-05,0.0005656830865617285,-0.0004755015963126021,-527.2718326111366,Instance
fibonacci_nodejs_c3_statistics.csv,nodejs,C3,C,0.5,0.5,4,1,5.652812503145507,0.028264062515727537,2.0,2.0,50,500.0,446.11,89.2,2.2415996054784695,12671.342276894728,0.012671342276894728,8.966398421913879e-05,2.2415996054784698e-05,0.0005678952851688552,-0.00047823130094971645,-533.3594141666949,Instance
fibonacci_nodejs_c4_statistics.csv,nodejs,C4,C,0.25,0.25,8,1,0.6242458402293349,0.0031212292011466745,2.0,2.0,25,100.0,99.5,99.5,10.050251256281408,6273.827539993315,0.006273827539993316,0.00040201005025125634,5.025125628140704e-05,0.00044156410745245576,-3.955405720119942e-05,-9.839071728798354,Instance
fibonacci_nodejs_c4_statistics.csv,nodejs,C4,C,0.25,0.25,8,1,1.2682142118583644,0.006341071059291822,2.0,2.0,25,200.0,195.99,98.0,5.1023011378131535,6470.810816155744,0.006470810816155744,0.00020409204551252616,2.551150568906577e-05,0.0004428691216570318,-0.00023877707614450565,-116.99479788390414,Instance
fibonacci_nodejs_c4_statistics.csv,nodejs,C4,C,0.25,0.25,8,1,2.7064034059587856,0.013532017029793928,2.0,2.0,25,300.0,316.26,105.4,3.161955353190413,8557.526737364149,0.008557526737364148,0.00012647821412761653,1.5809776765952067e-05,0.0004566936146350375,-0.000330215400507421,-261.08480641119235,Instance
fibonacci_nodejs_c4_statistics.csv,nodejs,C4,C,0.25,0.25,8,1,6.639470904842393,0.033197354524211964,2.0,2.0,25,400.0,437.61,109.4,2.2851397362948744,15172.118792629037,0.015172118792629037,9.140558945179499e-05,1.1425698681474374e-05,0.0005005152870011674,-0.0004091096975493724,-447.57623686145206,Instance
fibonacci_nodejs_c4_statistics.csv,nodejs,C4,C,0.25,0.25,8,1,6.112773618601311,0.030563868093006555,2.0,2.0,25,500.0,438.85,87.8,2.2786829212715047,13929.072846305824,0.013929072846305825,9.114731685086019e-05,1.1393414606357524e-05,0.0004922801076067761,-0.00040113279075591594,-440.09281305808435,Instance
fibonacci_nodejs_c5_statistics.csv,nodejs,C5,C,0.2,0.2,10,1,0.633834456062475,0.003169172280312375,2.0,2.0,20,100.0,99.58,99.6,10.042177144004821,6365.077887753315,0.006365077887753315,0.00040168708576019286,4.016870857601928e-05,0.0004337349128050926,-3.204782704489974e-05,-7.97830654282779,Instance
fibonacci_nodejs_c5_statistics.csv,nodejs,C5,C,0.2,0.2,10,1,1.3425181535924438,0.006712590767962219,2.0,2.0,20,200.0,196.36,98.2,5.092686901609289,6837.024615972925,0.006837024615972925,0.0002037074760643716,2.037074760643716e-05,0.00043623623046465653,-0.00023252875440028494,-114.14836553509986,Instance
fibonacci_nodejs_c5_statistics.csv,nodejs,C5,C,0.2,0.2,10,1,3.2484692626072125,0.016242346313036064,2.0,2.0,20,300.0,313.72,104.6,3.187555782226189,10354.676981407663,0.010354676981407664,0.00012750223128904755,1.2750223128904755e-05,0.0004548797880014606,-0.00032737755671241305,-256.76221772954557,Instance
fibonacci_nodejs_c5_statistics.csv,nodejs,C5,C,0.2,0.2,10,1,10.024627097989828,0.05012313548994914,2.0,2.0,20,400.0,391.91,98.0,2.551606236125641,25578.90101806493,0.025578901018064933,0.00010206424944502565,1.0206424944502565e-05,0.0005355681753957442,-0.00043350392595071857,-424.73630904836523,Instance
fibonacci_nodejs_c5_statistics.csv,nodejs,C5,C,0.2,0.2,10,1,9.801503475845513,0.049007517379227566,2.0,2.0,20,500.0,391.85,78.4,2.5519969376036746,25013.40685426952,0.02501340685426952,0.00010207987750414699,1.02079877504147e-05,0.0005325710563276285,-0.0004304911788234815,-421.71992105495303,Instance
fibonacci_python_c1_statistics.csv,python,C1,C,2.0,2.0,1,1,0.543480941875715,0.002717404709378575,2.0,2.0,200,100.0,99.76,99.8,10.024057738572573,5447.884341175973,0.005447884341175973,0.00040096230954290296,0.00040096230954290296,0.0006887378700823265,-0.00028777556053942357,-71.77122479853224,Instance
fibonacci_python_c1_statistics.csv,python,C1,C,2.0,2.0,1,1,1.1134383485791381,0.005567191742895691,2.0,2.0,200,200.0,196.97,98.5,5.076915266284206,5652.832149967701,0.0056528321499677014,0.00020307661065136826,0.00020307661065136826,0.0006996001039482882,-0.0004965234932969199,-244.50058118673576,Instance
fibonacci_python_c1_statistics.csv,python,C1,C,2.0,2.0,1,1,3.4289394227965193,0.017144697113982598,2.0,2.0,200,300.0,318.72,106.2,3.137550200803213,10758.469574537272,0.010758469574537272,0.00012550200803212853,0.00012550200803212853,0.0009701988874504753,-0.0008446968794183468,-673.0544735205386,Instance
fibonacci_python_c1_statistics.csv,python,C1,C,2.0,2.0,1,1,15.473393173032312,0.07736696586516156,2.0,2.0,200,400.0,440.69,110.2,2.26916880346729,35111.741072028664,0.03511174107202866,9.076675213869161e-05,9.076675213869161e-05,0.0022609222768175193,-0.0021701555246788277,-2390.914595426781,Instance
fibonacci_python_c1_statistics.csv,python,C1,C,2.0,2.0,1,1,16.58790389046317,0.08293951945231585,2.0,2.0,200,500.0,442.85,88.6,2.2581009371118888,37457.16131977683,0.03745716131977683,9.032403748447556e-05,9.032403748447556e-05,0.002385229549948172,-0.0022949055124636963,-2540.7472654863695,Instance
