min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
6775,2272363,451410.677248401,397237.0,935330.5999999988,1184731.3199999998,276618.1294652936,640.0,638.4,38305,target_rps640.00_iter03_rps638.40_lat.csv
8747,2055161,456509.7047696293,414687.0,920492.0,1185737.8,278240.8886665752,660.0,637.01,38221,target_rps660.00_iter01_rps637.01_lat.csv
5926,3710682,514971.1111770626,423592.0,1135102.5999999999,1459457.6799999995,358743.3845947449,660.0,645.37,38749,target_rps660.00_iter02_rps645.37_lat.csv
6807,2229518,427270.8594873398,388593.0,878039.55,1088795.0499999977,259848.19206701327,660.0,639.57,38388,target_rps660.00_iter03_rps639.57_lat.csv
6871,2795833,599321.4408363227,544017.0,1179350.9,1433523.37,361615.1727090461,680.0,621.95,37354,target_rps680.00_iter01_rps621.95_lat.csv
9348,2330348,434630.63888372586,388738.0,892686.0,1166238.8000000007,256874.7530875739,680.0,627.32,37661,target_rps680.00_iter02_rps627.32_lat.csv
4783,2036914,273800.1916710875,244898.5,577880.05,805482.05,167854.09154160033,680.0,628.4,37700,target_rps680.00_iter03_rps628.40_lat.csv
6094,5236409,925928.3682723287,871174.5,1828255.5,2670224.7499999986,670956.1186681787,700.0,631.09,37866,target_rps700.00_iter01_rps631.09_lat.csv
5708,2091857,523595.30620257166,513956.5,1045466.0,1351996.5799999998,323521.8471544368,700.0,632.53,37952,target_rps700.00_iter02_rps632.53_lat.csv
6265,2561128,402900.6087892144,304470.5,1048155.249999999,1400761.3399999999,309608.25425957644,700.0,642.54,38570,target_rps700.00_iter03_rps642.54_lat.csv
8774,1962453,396877.68823621393,356201.5,825731.8999999998,1076668.44,246744.5195925842,720.0,639.53,38372,target_rps720.00_iter01_rps639.53_lat.csv
5592,1915927,326465.01856277883,283668.5,703491.25,936894.0999999976,205052.44871913246,720.0,627.47,37656,target_rps720.00_iter02_rps627.47_lat.csv
5484,1564944,343481.92214528384,292244.0,754332.3999999998,973028.6999999997,221604.32446322526,720.0,642.67,38559,target_rps720.00_iter03_rps642.67_lat.csv
7091,2330478,376414.8216161141,343881.0,774345.7999999999,1029411.639999999,214438.53516519506,740.0,637.94,38277,target_rps740.00_iter01_rps637.94_lat.csv
6242,5408565,1372283.8313420687,1651660.0,2412910.1,3479350.9000000004,834337.3746610442,740.0,634.72,38083,target_rps740.00_iter02_rps634.72_lat.csv
6610,1793672,354427.62367643596,332121.0,715067.3999999999,914918.0799999995,202150.03556734778,740.0,637.38,38249,target_rps740.00_iter03_rps637.38_lat.csv
