run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,272.15,7060.0,,7060,7060,1068797.0,,1068797,1068797,144006.19952232225,,144006.19952232225,144006.19952232225,116919.0,,116919.0,116919.0,335192.9999999997,,335192.9999999997,335192.9999999997,554534.8399999997,,554534.8399999997,554534.8399999997,103674.89463262806,,103674.89463262806,103674.89463262806,272.15,,272.15,272.15,16329.0,,16329,16329
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,272.28333333333336,5016.0,,5016,5016,1129990.0,,1129990,1129990,109111.96413050132,,109111.96413050132,109111.96413050132,88955.0,,88955.0,88955.0,253320.99999999997,,253320.99999999997,253320.99999999997,456541.2,,456541.2,456541.2,84559.22934369028,,84559.22934369028,84559.22934369028,272.28333333333336,,272.28333333333336,272.28333333333336,16337.0,,16337,16337
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,272.4833333333333,4189.0,,4189,4189,840005.0,,840005,840005,121131.78983424064,,121131.78983424064,121131.78983424064,98248.0,,98248.0,98248.0,284578.5999999997,,284578.5999999997,284578.5999999997,529375.2400000002,,529375.2400000002,529375.2400000002,92600.03673334286,,92600.03673334286,92600.03673334286,272.4833333333333,,272.4833333333333,272.4833333333333,16349.0,,16349,16349
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,274.51666666666665,5254.0,,5254,5254,914911.0,,914911,914911,123755.54337927264,,123755.54337927264,123755.54337927264,96286.0,,96286.0,96286.0,315241.0,,315241.0,315241.0,548648.4999999998,,548648.4999999998,548648.4999999998,102969.79759977903,,102969.79759977903,102969.79759977903,274.51666666666665,,274.51666666666665,274.51666666666665,16471.0,,16471,16471
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,274.8333333333333,5483.0,,5483,5483,845500.0,,845500,845500,118124.8613098848,,118124.8613098848,118124.8613098848,98705.0,,98705.0,98705.0,271948.6,,271948.6,271948.6,404279.52,,404279.52,404279.52,81035.35646046621,,81035.35646046621,81035.35646046621,274.8333333333333,,274.8333333333333,274.8333333333333,16490.0,,16490,16490
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,275.26666666666665,5695.0,,5695,5695,1147570.0,,1147570,1147570,125279.90009687576,,125279.90009687576,125279.90009687576,101369.5,,101369.5,101369.5,301669.25,,301669.25,301669.25,474962.2000000001,,474962.2000000001,474962.2000000001,93715.40457275932,,93715.40457275932,93715.40457275932,275.26666666666665,,275.26666666666665,275.26666666666665,16516.0,,16516,16516
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,275.56666666666666,5984.0,,5984,5984,941057.0,,941057,941057,119334.28492802707,,119334.28492802707,119334.28492802707,94991.0,,94991.0,94991.0,296145.0,,296145.0,296145.0,464301.05,,464301.05,464301.05,92289.34288306924,,92289.34288306924,92289.34288306924,275.56666666666666,,275.56666666666666,275.56666666666666,16534.0,,16534,16534
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,275.8833333333333,6631.0,859.8418459228418,6023,7239,877596.0,54307.21500868922,839195,915997,129802.25222014135,15047.488695536435,119162.07092369963,140442.43351658309,106430.5,16266.991501196526,94928.0,117933.0,308225.69999999995,29726.06197430129,287206.1999999999,329245.19999999995,475568.9399999998,7812.144002820066,470044.9199999999,481092.9599999997,94453.25944831202,5578.325759844698,90508.78747585823,98397.7314207658,275.8833333333333,0.0,275.8833333333333,275.8833333333333,16553.0,0.0,16553,16553
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,276.56666666666666,4885.0,,4885,4885,1066003.0,,1066003,1066003,108502.8522960106,,108502.8522960106,108502.8522960106,83943.0,,83943.0,83943.0,286555.1999999993,,286555.1999999993,286555.1999999993,468371.1999999999,,468371.1999999999,468371.1999999999,91480.05328729386,,91480.05328729386,91480.05328729386,276.56666666666666,,276.56666666666666,276.56666666666666,16594.0,,16594,16594
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,282.51666666666665,5320.0,,5320,5320,1401051.0,,1401051,1401051,146379.42498967613,,146379.42498967613,146379.42498967613,111002.0,,111002.0,111002.0,388453.0,,388453.0,388453.0,601478.0,,601478.0,601478.0,124318.0491118534,,124318.0491118534,124318.0491118534,282.51666666666665,,282.51666666666665,282.51666666666665,16951.0,,16951,16951
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,19.966666666666665,6119.0,241.83051916579925,5948,6290,120668.5,45336.1512757755,88611,152726,25976.59140233723,461.8227713890916,25650.03338898164,26303.14941569282,24095.0,398.8082245892128,23813.0,24377.0,41958.575,3788.2892248678772,39279.84999999999,44637.3,56507.98499999999,7364.7080448888055,51300.35,61715.61999999999,9902.551269427364,1905.5802675028237,8555.102540180842,11249.999998673886,19.966666666666665,0.0,19.966666666666665,19.966666666666665,1198.0,0.0,1198,1198
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,20.0,5817.0,,5817,5817,528373.0,,528373,528373,23596.30083333333,,23596.30083333333,23596.30083333333,22215.5,,22215.5,22215.5,40174.54999999997,,40174.54999999997,40174.54999999997,57146.21,,57146.21,57146.21,19937.361509412403,,19937.361509412403,19937.361509412403,20.0,,20.0,20.0,1200.0,,1200,1200
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,39.93333333333333,5449.0,,5449,5449,111299.0,,111299,111299,27432.59098497496,,27432.59098497496,27432.59098497496,25063.0,,25063.0,25063.0,56706.25,,56706.25,56706.25,76233.0,,76233.0,76233.0,15682.790651507696,,15682.790651507696,15682.790651507696,39.93333333333333,,39.93333333333333,39.93333333333333,2396.0,,2396,2396
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,39.95,5267.0,,5267,5267,139767.0,,139767,139767,27400.99123904881,,27400.99123904881,27400.99123904881,26159.0,,26159.0,26159.0,53471.79999999998,,53471.79999999998,53471.79999999998,70478.43999999994,,70478.43999999994,70478.43999999994,14691.364986593371,,14691.364986593371,14691.364986593371,39.95,,39.95,39.95,2397.0,,2397,2397
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,39.96666666666667,5675.0,,5675,5675,209559.0,,209559,209559,27896.776063386154,,27896.776063386154,27896.776063386154,26147.0,,26147.0,26147.0,55298.35000000002,,55298.35000000002,55298.35000000002,77654.65000000005,,77654.65000000005,77654.65000000005,15759.786317082822,,15759.786317082822,15759.786317082822,39.96666666666667,,39.96666666666667,39.96666666666667,2398.0,,2398,2398
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,61.81666666666667,4961.0,,4961,4961,198558.0,,198558,198558,30598.311674305744,,30598.311674305744,30598.311674305744,26610.0,,26610.0,26610.0,68570.4,,68570.4,68570.4,99002.16000000008,,99002.16000000008,99002.16000000008,20038.046497807343,,20038.046497807343,20038.046497807343,61.81666666666667,,61.81666666666667,61.81666666666667,3709.0,,3709,3709
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,61.96666666666667,4398.0,,4398,4398,212782.0,,212782,212782,33275.45346960732,,33275.45346960732,33275.45346960732,29793.5,,29793.5,29793.5,71647.54999999996,,71647.54999999996,71647.54999999996,100987.83,,100987.83,100987.83,21187.01567568962,,21187.01567568962,21187.01567568962,61.96666666666667,,61.96666666666667,61.96666666666667,3718.0,,3718,3718
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,62.28333333333333,4488.0,,4488,4488,203435.0,,203435,203435,26952.92587637142,,26952.92587637142,26952.92587637142,24526.0,,24526.0,24526.0,56272.4,,56272.4,56272.4,77715.55999999994,,77715.55999999994,77715.55999999994,16421.180579936172,,16421.180579936172,16421.180579936172,62.28333333333333,,62.28333333333333,62.28333333333333,3737.0,,3737,3737
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,82.11666666666666,4529.0,,4529,4529,289577.0,,289577,289577,30681.04505784453,,30681.04505784453,30681.04505784453,25974.0,,25974.0,25974.0,69080.29999999996,,69080.29999999996,69080.29999999996,96941.45999999998,,96941.45999999998,96941.45999999998,20565.71342673425,,20565.71342673425,20565.71342673425,82.11666666666666,,82.11666666666666,82.11666666666666,4927.0,,4927,4927
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,82.5,5676.0,,5676,5676,209103.0,,209103,209103,33974.58303030303,,33974.58303030303,33974.58303030303,30298.0,,30298.0,30298.0,72916.45000000001,,72916.45000000001,72916.45000000001,98086.5500000002,,98086.5500000002,98086.5500000002,21106.095214250432,,21106.095214250432,21106.095214250432,82.5,,82.5,82.5,4950.0,,4950,4950
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,82.73333333333333,4097.0,,4097,4097,168211.0,,168211,168211,27516.095688960515,,27516.095688960515,27516.095688960515,22232.0,,22232.0,22232.0,63652.59999999995,,63652.59999999995,63652.59999999995,87347.54,,87347.54,87347.54,18561.13868343032,,18561.13868343032,18561.13868343032,82.73333333333333,,82.73333333333333,82.73333333333333,4964.0,,4964,4964
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,98.15,4837.0,,4837,4837,306342.0,,306342,306342,36215.38682289013,,36215.38682289013,36215.38682289013,30560.0,,30560.0,30560.0,81947.39999999992,,81947.39999999992,81947.39999999992,122321.75999999998,,122321.75999999998,122321.75999999998,25884.63079319174,,25884.63079319174,25884.63079319174,98.15,,98.15,98.15,5889.0,,5889,5889
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,98.8,4813.0,,4813,4813,267431.0,,267431,267431,32604.249325236167,,32604.249325236167,32604.249325236167,27632.0,,27632.0,27632.0,72050.74999999994,,72050.74999999994,72050.74999999994,103138.03999999964,,103138.03999999964,103138.03999999964,21505.607166601138,,21505.607166601138,21505.607166601138,98.8,,98.8,98.8,5928.0,,5928,5928
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,98.9,4579.0,,4579,4579,295142.0,,295142,295142,27953.23222109875,,27953.23222109875,27953.23222109875,23364.0,,23364.0,23364.0,62016.59999999999,,62016.59999999999,62016.59999999999,85893.81000000003,,85893.81000000003,85893.81000000003,18393.41658199513,,18393.41658199513,18393.41658199513,98.9,,98.9,98.9,5934.0,,5934,5934
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,121.61666666666666,4693.0,101.82337649086284,4621,4765,258839.0,28909.35364203081,238397,279281,37780.81170343977,725.3537603420162,37267.90914074277,38293.71426613677,32928.5,936.9164850721754,32266.0,33591.0,84414.5,588.1714205909672,83998.59999999999,84830.4,117382.32,1890.40755309536,116045.6,118719.04,24534.57987627358,272.3437375115302,24342.00377266549,24727.155979881674,121.61666666666666,0.0,121.61666666666666,121.61666666666666,7297.0,0.0,7297,7297
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,122.58333333333331,4469.0,,4469,4469,337193.0,,337193,337193,34447.05084976207,,34447.05084976207,34447.05084976207,29230.0,,29230.0,29230.0,81345.79999999997,,81345.79999999997,81345.79999999997,114351.54,,114351.54,114351.54,24489.77328582052,,24489.77328582052,24489.77328582052,122.58333333333331,,122.58333333333331,122.58333333333331,7355.0,,7355,7355
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,136.96666666666667,4830.0,,4830,4830,276512.0,,276512,276512,38960.752007787785,,38960.752007787785,38960.752007787785,32090.5,,32090.5,32090.5,91108.69999999995,,91108.69999999995,91108.69999999995,123233.36999999998,,123233.36999999998,123233.36999999998,27219.15255330699,,27219.15255330699,27219.15255330699,136.96666666666667,,136.96666666666667,136.96666666666667,8218.0,,8218,8218
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,137.86666666666667,4358.0,,4358,4358,755155.0,,755155,755155,35497.48005319149,,35497.48005319149,35497.48005319149,29902.5,,29902.5,29902.5,80318.4,,80318.4,80318.4,112690.47,,112690.47,112690.47,26407.955370689662,,26407.955370689662,26407.955370689662,137.86666666666667,,137.86666666666667,137.86666666666667,8272.0,,8272,8272
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,138.13333333333333,4908.0,,4908,4908,332444.0,,332444,332444,40552.423624517374,,40552.423624517374,40552.423624517374,33580.5,,33580.5,33580.5,94790.74999999996,,94790.74999999996,94790.74999999996,138803.34,,138803.34,138803.34,29852.087669649587,,29852.087669649587,29852.087669649587,138.13333333333333,,138.13333333333333,138.13333333333333,8288.0,,8288,8288
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,157.95,5612.0,,5612,5612,386112.0,,386112,386112,50626.32320354543,,50626.32320354543,50626.32320354543,39430.0,,39430.0,39430.0,131545.7999999999,,131545.7999999999,131545.7999999999,204478.12,,204478.12,204478.12,41547.07167113783,,41547.07167113783,41547.07167113783,157.95,,157.95,157.95,9477.0,,9477,9477
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,158.45,3393.0,,3393,3393,327361.0,,327361,327361,49966.17397706953,,49966.17397706953,49966.17397706953,41208.0,,41208.0,41208.0,123635.29999999992,,123635.29999999992,123635.29999999992,169302.20000000036,,169302.20000000036,169302.20000000036,37623.00062527246,,37623.00062527246,37623.00062527246,158.45,,158.45,158.45,9507.0,,9507,9507
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,158.78333333333333,5123.0,,5123,5123,398511.0,,398511,398511,54573.8892620972,,54573.8892620972,54573.8892620972,45178.0,,45178.0,45178.0,132546.59999999998,,132546.59999999998,132546.59999999998,205352.14,,205352.14,205352.14,40975.33473112219,,40975.33473112219,40975.33473112219,158.78333333333333,,158.78333333333333,158.78333333333333,9527.0,,9527,9527
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,182.75,4669.0,,4669,4669,573517.0,,573517,573517,69694.70287277702,,69694.70287277702,69694.70287277702,56746.0,,56746.0,56746.0,169884.9999999998,,169884.9999999998,169884.9999999998,304104.24000000005,,304104.24000000005,304104.24000000005,56179.91082627121,,56179.91082627121,56179.91082627121,182.75,,182.75,182.75,10965.0,,10965,10965
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,185.63333333333333,4433.0,,4433,4433,357333.0,,357333,357333,57171.46193212426,,57171.46193212426,57171.46193212426,43749.5,,43749.5,43749.5,148025.39999999997,,148025.39999999997,148025.39999999997,226206.57999999987,,226206.57999999987,226206.57999999987,46246.04338965954,,46246.04338965954,46246.04338965954,185.63333333333333,,185.63333333333333,185.63333333333333,11138.0,,11138,11138
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,186.4333333333333,4739.0,,4739,4739,437632.0,,437632,437632,52608.2960843912,,52608.2960843912,52608.2960843912,44654.0,,44654.0,44654.0,119746.75,,119746.75,119746.75,177352.09999999995,,177352.09999999995,177352.09999999995,36757.625408666354,,36757.625408666354,36757.625408666354,186.4333333333333,,186.4333333333333,186.4333333333333,11186.0,,11186,11186
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,187.4333333333333,4458.0,,4458,4458,477456.0,,477456,477456,48140.063756002135,,48140.063756002135,48140.063756002135,37343.5,,37343.5,37343.5,117398.25,,117398.25,117398.25,210933.74999999985,,210933.74999999985,210933.74999999985,40993.53386639595,,40993.53386639595,40993.53386639595,187.4333333333333,,187.4333333333333,187.4333333333333,11246.0,,11246,11246
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,187.71666666666667,4398.0,,4398,4398,566916.0,,566916,566916,57291.94797123324,,57291.94797123324,57291.94797123324,46693.0,,46693.0,46693.0,144528.29999999993,,144528.29999999993,144528.29999999993,214753.0999999997,,214753.0999999997,214753.0999999997,46101.19187476557,,46101.19187476557,46101.19187476557,187.71666666666667,,187.71666666666667,187.71666666666667,11263.0,,11263,11263
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,190.13333333333333,4653.0,,4653,4653,306070.0,,306070,306070,52384.73167952314,,52384.73167952314,52384.73167952314,42689.0,,42689.0,42689.0,126832.29999999996,,126832.29999999996,126832.29999999996,178611.51,,178611.51,178611.51,37916.867944484366,,37916.867944484366,37916.867944484366,190.13333333333333,,190.13333333333333,190.13333333333333,11408.0,,11408,11408
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,225.8,5937.0,,5937,5937,523135.0,,523135,523135,86859.66555949218,,86859.66555949218,86859.66555949218,67668.0,,67668.0,67668.0,228460.5,,228460.5,228460.5,343435.80000000005,,343435.80000000005,343435.80000000005,69471.143251699,,69471.143251699,69471.143251699,225.8,,225.8,225.8,13548.0,,13548,13548
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,226.63333333333333,6307.0,,6307,6307,737481.0,,737481,737481,89415.84791881159,,89415.84791881159,89415.84791881159,72076.5,,72076.5,72076.5,222433.4,,222433.4,222433.4,347636.43000000017,,347636.43000000017,347636.43000000017,68342.28894046902,,68342.28894046902,68342.28894046902,226.63333333333333,,226.63333333333333,226.63333333333333,13598.0,,13598,13598
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,226.71666666666667,6623.0,,6623,6623,656666.0,,656666,656666,85982.14511504814,,85982.14511504814,85982.14511504814,70175.0,,70175.0,70175.0,199875.8,,199875.8,199875.8,311020.8799999993,,311020.8799999993,311020.8799999993,67161.44041809348,,67161.44041809348,67161.44041809348,226.71666666666667,,226.71666666666667,226.71666666666667,13603.0,,13603,13603
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,226.88333333333333,4812.0,,4812,4812,600302.0,,600302,600302,80526.90053625211,,80526.90053625211,80526.90053625211,63981.0,,63981.0,63981.0,198435.0,,198435.0,198435.0,359893.8799999987,,359893.8799999987,359893.8799999987,66218.31496679674,,66218.31496679674,66218.31496679674,226.88333333333333,,226.88333333333333,226.88333333333333,13613.0,,13613,13613
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,227.08333333333331,5472.0,,5472,5472,714819.0,,714819,714819,93775.40447706422,,93775.40447706422,93775.40447706422,76895.0,,76895.0,76895.0,226294.99999999985,,226294.99999999985,226294.99999999985,327147.84,,327147.84,327147.84,67077.10555385171,,67077.10555385171,67077.10555385171,227.08333333333331,,227.08333333333331,227.08333333333331,13625.0,,13625,13625
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,229.08333333333331,4951.0,,4951,4951,564543.0,,564543,564543,94094.00312841032,,94094.00312841032,94094.00312841032,75788.0,,75788.0,75788.0,239653.99999999997,,239653.99999999997,239653.99999999997,372442.56,,372442.56,372442.56,73896.57334622047,,73896.57334622047,73896.57334622047,229.08333333333331,,229.08333333333331,229.08333333333331,13745.0,,13745,13745
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,235.51666666666668,7326.0,,7326,7326,581532.0,,581532,581532,115260.55091642488,,115260.55091642488,115260.55091642488,98810.0,,98810.0,98810.0,260541.0,,260541.0,260541.0,365541.6000000002,,365541.6000000002,365541.6000000002,73534.37695657185,,73534.37695657185,73534.37695657185,235.51666666666668,,235.51666666666668,235.51666666666668,14131.0,,14131,14131
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,236.76666666666668,6274.0,,6274,6274,658488.0,,658488,658488,112487.66077713642,,112487.66077713642,112487.66077713642,90454.0,,90454.0,90454.0,279761.75,,279761.75,279761.75,392844.6000000002,,392844.6000000002,392844.6000000002,80945.66588947813,,80945.66588947813,80945.66588947813,236.76666666666668,,236.76666666666668,236.76666666666668,14206.0,,14206,14206
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,236.91666666666663,5724.0,,5724,5724,634190.0,,634190,634190,104937.55033415406,,104937.55033415406,104937.55033415406,86984.0,,86984.0,86984.0,246198.19999999972,,246198.19999999972,246198.19999999972,347872.1200000004,,347872.1200000004,347872.1200000004,71706.24824043243,,71706.24824043243,71706.24824043243,236.91666666666663,,236.91666666666663,236.91666666666663,14215.0,,14215,14215
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,237.66666666666663,4809.0,,4809,4809,458763.0,,458763,458763,96980.68471248249,,96980.68471248249,96980.68471248249,79456.5,,79456.5,79456.5,231114.55,,231114.55,231114.55,333468.04,,333468.04,333468.04,67577.12881935452,,67577.12881935452,67577.12881935452,237.66666666666663,,237.66666666666663,237.66666666666663,14260.0,,14260,14260
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,239.88333333333333,6418.0,,6418,6418,624167.0,,624167,624167,102922.27964982978,,102922.27964982978,102922.27964982978,87500.0,,87500.0,87500.0,232964.5999999999,,232964.5999999999,232964.5999999999,351955.12,,351955.12,351955.12,69439.90576030541,,69439.90576030541,69439.90576030541,239.88333333333333,,239.88333333333333,239.88333333333333,14393.0,,14393,14393
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,243.4333333333333,7272.0,,7272,7272,639575.0,,639575,639575,114883.39483773791,,114883.39483773791,114883.39483773791,93149.5,,93149.5,93149.5,277162.0,,277162.0,277162.0,434886.3500000001,,434886.3500000001,434886.3500000001,82825.33227141185,,82825.33227141185,82825.33227141185,243.4333333333333,,243.4333333333333,243.4333333333333,14606.0,,14606,14606
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,244.5,7173.0,,7173,7173,674077.0,,674077,674077,119732.49277436946,,119732.49277436946,119732.49277436946,101223.0,,101223.0,101223.0,277022.75,,277022.75,277022.75,400694.1699999998,,400694.1699999998,400694.1699999998,80928.47019331525,,80928.47019331525,80928.47019331525,244.5,,244.5,244.5,14670.0,,14670,14670
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,244.63333333333333,6205.0,,6205,6205,651009.0,,651009,651009,113784.0905436708,,113784.0905436708,113784.0905436708,97374.5,,97374.5,97374.5,247406.35,,247406.35,247406.35,371044.1199999998,,371044.1199999998,371044.1199999998,71757.8413031941,,71757.8413031941,71757.8413031941,244.63333333333333,,244.63333333333333,244.63333333333333,14678.0,,14678,14678
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,254.1833333333333,6192.0,,6192,6192,877044.0,,877044,877044,140074.33604353812,,140074.33604353812,140074.33604353812,112067.0,,112067.0,112067.0,346709.5,,346709.5,346709.5,495996.0,,495996.0,495996.0,102966.83394857556,,102966.83394857556,102966.83394857556,254.1833333333333,,254.1833333333333,254.1833333333333,15251.0,,15251,15251
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,258.0833333333333,6045.0,,6045,6045,807815.0,,807815,807815,151515.77397481434,,151515.77397481434,151515.77397481434,126156.0,,126156.0,126156.0,369662.4,,369662.4,369662.4,519341.9199999999,,519341.9199999999,519341.9199999999,105131.58985994836,,105131.58985994836,105131.58985994836,258.0833333333333,,258.0833333333333,258.0833333333333,15485.0,,15485,15485
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,258.18333333333334,5710.0,,5710,5710,1024094.0,,1024094,1024094,138550.89432573752,,138550.89432573752,138550.89432573752,112409.0,,112409.0,112409.0,335527.0,,335527.0,335527.0,571482.9000000004,,571482.9000000004,571482.9000000004,108042.6430102604,,108042.6430102604,108042.6430102604,258.18333333333334,,258.18333333333334,258.18333333333334,15491.0,,15491,15491
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,258.3666666666667,5561.0,,5561,5561,1180156.0,,1180156,1180156,160774.16694620048,,160774.16694620048,160774.16694620048,126294.5,,126294.5,126294.5,412009.7499999998,,412009.7499999998,412009.7499999998,608593.7899999999,,608593.7899999999,608593.7899999999,124995.5606966842,,124995.5606966842,124995.5606966842,258.3666666666667,,258.3666666666667,258.3666666666667,15502.0,,15502,15502
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,262.31666666666666,6380.0,,6380,6380,1317323.0,,1317323,1317323,190980.38185399325,,190980.38185399325,190980.38185399325,151136.0,,151136.0,151136.0,473946.19999999984,,473946.19999999984,473946.19999999984,766885.2599999994,,766885.2599999994,766885.2599999994,150474.64082926707,,150474.64082926707,150474.64082926707,262.31666666666666,,262.31666666666666,262.31666666666666,15739.0,,15739,15739
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,265.6,7220.0,,7220,7220,1275442.0,,1275442,1275442,176013.75853413655,,176013.75853413655,176013.75853413655,144494.5,,144494.5,144494.5,416713.25,,416713.25,416713.25,567564.6999999998,,567564.6999999998,567564.6999999998,120270.10333335157,,120270.10333335157,120270.10333335157,265.6,,265.6,265.6,15936.0,,15936,15936
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,273.5,6458.0,,6458,6458,1469343.0,,1469343,1469343,235357.22004875075,,235357.22004875075,235357.22004875075,181343.5,,181343.5,181343.5,575439.1999999998,,575439.1999999998,575439.1999999998,1083986.6499999997,,1083986.6499999997,1083986.6499999997,197596.6862660378,,197596.6862660378,197596.6862660378,273.5,,273.5,273.5,16410.0,,16410,16410
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,278.55,8887.0,,8887,8887,1305914.0,,1305914,1305914,248179.22599174292,,248179.22599174292,248179.22599174292,199716.0,,199716.0,199716.0,636011.2,,636011.2,636011.2,884392.68,,884392.68,884392.68,182940.5814196363,,182940.5814196363,182940.5814196363,278.55,,278.55,278.55,16713.0,,16713,16713
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,279.51666666666665,7830.0,,7830,7830,1425552.0,,1425552,1425552,369024.1927136128,,369024.1927136128,369024.1927136128,300811.0,,300811.0,300811.0,894477.5,,894477.5,894477.5,1100929.3999999985,,1100929.3999999985,1100929.3999999985,259005.44807051023,,259005.44807051023,259005.44807051023,279.51666666666665,,279.51666666666665,279.51666666666665,16771.0,,16771,16771
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,279.56666666666666,5775.0,,5775,5775,1542007.0,,1542007,1542007,322841.0191367593,,322841.0191367593,322841.0191367593,250999.0,,250999.0,250999.0,851179.2,,851179.2,851179.2,1102770.84,,1102770.84,1102770.84,251521.8044904415,,251521.8044904415,251521.8044904415,279.56666666666666,,279.56666666666666,279.56666666666666,16774.0,,16774,16774
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,280.28333333333336,8083.0,,8083,8083,1150427.0,,1150427,1150427,271363.3589819825,,271363.3589819825,271363.3589819825,231666.0,,231666.0,231666.0,598064.3999999999,,598064.3999999999,598064.3999999999,849782.8,,849782.8,849782.8,171618.73840745562,,171618.73840745562,171618.73840745562,280.28333333333336,,280.28333333333336,280.28333333333336,16817.0,,16817,16817
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,281.55,9162.0,,9162,9162,1686031.0,,1686031,1686031,221165.78713076425,,221165.78713076425,221165.78713076425,167563.0,,167563.0,167563.0,578478.9999999999,,578478.9999999999,578478.9999999999,1058003.1599999918,,1058003.1599999918,1058003.1599999918,191620.39573835177,,191620.39573835177,191620.39573835177,281.55,,281.55,281.55,16893.0,,16893,16893
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,281.68333333333334,10199.0,,10199,10199,1190514.0,,1190514,1190514,259150.246316786,,259150.246316786,259150.246316786,220710.0,,220710.0,220710.0,593965.0,,593965.0,593965.0,802407.0,,802407.0,802407.0,168586.48300856818,,168586.48300856818,168586.48300856818,281.68333333333334,,281.68333333333334,281.68333333333334,16901.0,,16901,16901
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,281.81666666666666,6102.0,,6102,6102,1944782.0,,1944782,1944782,329485.6969661127,,329485.6969661127,329485.6969661127,247682.0,,247682.0,247682.0,938357.9999999988,,938357.9999999988,938357.9999999988,1420175.3199999984,,1420175.3199999984,1420175.3199999984,283930.85765970714,,283930.85765970714,283930.85765970714,281.81666666666666,,281.81666666666666,281.81666666666666,16909.0,,16909,16909
