min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
3759,645244,12752.518503497922,5946.0,32900.59999999999,163324.71999999735,33685.35489560266,160.0,164.38,9863,target_rps160.00_iter03_rps164.38_lat.csv
3758,669740,19780.545003846484,6569.0,90196.70000000001,256765.2200000005,48810.598841281084,180.0,194.98,11699,target_rps180.00_iter01_rps194.98_lat.csv
3556,833575,19967.68269312304,6366.0,91162.2,273171.75999999995,50582.90658305546,180.0,196.55,11793,target_rps180.00_iter02_rps196.55_lat.csv
3730,1056376,21579.92762652556,6415.0,92234.19999999978,357648.76,61487.598776468316,180.0,195.28,11717,target_rps180.00_iter03_rps195.28_lat.csv
3644,815710,20339.06049761418,6443.5,89248.0,274237.04999999993,49895.2726332957,200.0,195.6,11736,target_rps200.00_iter01_rps195.60_lat.csv
3716,681257,21723.327603899437,6669.5,105417.00000000006,300363.73999999923,53964.34746973794,200.0,194.9,11694,target_rps200.00_iter02_rps194.90_lat.csv
3749,849552,19340.148433487415,6730.0,81491.64999999986,248732.34000000014,48007.39254140557,200.0,194.7,11682,target_rps200.00_iter03_rps194.70_lat.csv
3828,812080,38967.747242775375,12668.0,153234.25,354698.5,67750.75936335552,220.0,238.75,14326,target_rps220.00_iter01_rps238.75_lat.csv
3553,853585,34615.3246538541,11627.0,134122.79999999987,286751.0000000001,58371.50031013373,220.0,241.95,14517,target_rps220.00_iter02_rps241.95_lat.csv
3760,1461957,35951.26507528971,11286.0,136633.5,302454.6999999999,70279.83669027463,220.0,240.18,14411,target_rps220.00_iter03_rps240.18_lat.csv
3751,981246,41469.600761772854,12322.0,163900.15,398027.23000000016,75960.19439319176,240.0,240.66,14440,target_rps240.00_iter01_rps240.66_lat.csv
3848,805916,35208.41795192441,11273.5,141624.8999999992,298407.1,59796.9920567439,240.0,239.9,14394,target_rps240.00_iter02_rps239.90_lat.csv
3576,1117043,33601.33955352823,10870.0,131615.59999999998,297067.3599999999,58969.52556924254,240.0,241.15,14469,target_rps240.00_iter03_rps241.15_lat.csv
3642,1006762,55064.153190111196,35625.5,172338.75,358061.5,69654.72733594706,260.0,308.77,18526,target_rps260.00_iter01_rps308.77_lat.csv
3771,922500,53413.60294512818,33543.0,170007.40000000005,347208.47999999824,68694.73993594505,260.0,310.03,18607,target_rps260.00_iter02_rps310.03_lat.csv
3604,845998,57122.8362152293,35693.5,183881.05000000008,376196.35000000073,72577.03031489512,260.0,310.37,18622,target_rps260.00_iter03_rps310.37_lat.csv
3797,884340,59230.02235606924,38792.0,186668.0,349005.36000000034,70178.75033365782,280.0,307.15,18429,target_rps280.00_iter01_rps307.15_lat.csv
3734,905382,58213.74779427588,36165.0,188091.69999999987,397382.5300000015,74988.30733329353,280.0,309.78,18588,target_rps280.00_iter02_rps309.78_lat.csv
3747,1287409,63997.13989076948,38689.0,203707.59999999934,440652.5599999988,91916.04922939977,280.0,308.18,18493,target_rps280.00_iter03_rps308.18_lat.csv
3623,949321,56872.37220386719,36440.0,176784.5999999997,367790.720000001,72453.20229532453,300.0,307.71,18463,target_rps300.00_iter01_rps307.71_lat.csv
3754,1270052,54656.18439984854,36312.0,169672.4000000001,336830.88,65257.20625647391,300.0,308.12,18487,target_rps300.00_iter02_rps308.12_lat.csv
3869,988662,61694.48706289921,37657.5,195725.49999999988,431535.4000000006,84960.39282036878,300.0,307.9,18474,target_rps300.00_iter03_rps307.90_lat.csv
3767,1106428,53446.824235281514,33390.0,167850.90000000002,350182.1200000001,70223.60571963532,320.0,311.1,18667,target_rps320.00_iter01_rps311.10_lat.csv
3516,946839,59465.03611336032,37048.0,187289.59999999995,409274.7599999993,77378.05547403457,320.0,308.75,18525,target_rps320.00_iter02_rps308.75_lat.csv
3771,899283,56660.02991107518,35540.0,180544.19999999995,370011.8999999993,71570.68483877956,320.0,309.25,18555,target_rps320.00_iter03_rps309.25_lat.csv
3699,1332553,91430.94309317964,64357.0,270699.79999999993,490938.87999999936,100231.59805790897,340.0,433.74,26025,target_rps340.00_iter01_rps433.74_lat.csv
3886,909176,85848.58220789074,62415.5,252098.49999999997,456896.72,87811.61827754436,340.0,439.31,26360,target_rps340.00_iter02_rps439.31_lat.csv
3896,1598877,91802.32024714099,65476.0,266221.05,476646.3500000002,99572.29979849918,340.0,434.29,26058,target_rps340.00_iter03_rps434.29_lat.csv
3821,927681,91266.98871029468,64740.0,274399.6,482363.8299999995,94281.61404089334,360.0,435.5,26130,target_rps360.00_iter01_rps435.50_lat.csv
3712,1111931,82857.83838422007,61457.0,236199.49999999965,399685.19999999925,83455.9854045047,360.0,441.06,26464,target_rps360.00_iter02_rps441.06_lat.csv
3676,1151956,86799.11828080668,63085.0,248019.74999999977,474432.9499999997,90325.1094292978,360.0,434.69,26082,target_rps360.00_iter03_rps434.69_lat.csv
4034,1857073,90372.4119943358,65068.0,253433.1999999999,470874.7200000001,100633.54927235619,380.0,435.48,26129,target_rps380.00_iter01_rps435.48_lat.csv
3526,977931,86334.33752908418,64402.0,242219.0,440313.56000000006,83719.43717702087,380.0,436.95,26217,target_rps380.00_iter02_rps436.95_lat.csv
3572,1606726,91930.26072582178,64531.0,270882.99999999994,527297.6200000012,104311.91374242572,380.0,438.58,26315,target_rps380.00_iter03_rps438.58_lat.csv
3528,944228,85250.37219579791,62686.0,242249.0,457192.0,87318.55912397534,400.0,445.01,26701,target_rps400.00_iter01_rps445.01_lat.csv
3718,1394147,88622.06651741671,63777.0,256009.9999999996,470144.7100000008,93984.84130624933,400.0,439.21,26354,target_rps400.00_iter02_rps439.21_lat.csv
3715,1605898,88798.47082685673,63600.0,267011.7999999996,468773.1999999996,91230.39683424235,400.0,439.62,26377,target_rps400.00_iter03_rps439.62_lat.csv
3635,1374496,87261.87649975398,64556.0,238331.0,454737.3999999999,90103.18607904842,420.0,440.35,26421,target_rps420.00_iter01_rps440.35_lat.csv
3660,1226469,91044.71873582338,64642.0,269717.6499999999,490992.35999999905,97409.83214478067,420.0,440.86,26452,target_rps420.00_iter02_rps440.86_lat.csv
3703,1294890,86986.94189981949,63074.5,249054.29999999996,489045.45,91447.87690827469,420.0,443.17,26592,target_rps420.00_iter03_rps443.17_lat.csv
3968,989950,86420.47835020167,63389.5,244062.29999999996,456628.03999999934,88915.39384077805,440.0,438.03,26282,target_rps440.00_iter01_rps438.03_lat.csv
3087,1175737,95208.8803754722,67960.0,283361.59999999974,490575.94,96126.67856321154,440.0,436.78,26207,target_rps440.00_iter02_rps436.78_lat.csv
3839,1009438,87946.55583192011,64132.0,253683.49999999997,443290.33999999997,88752.8661722261,440.0,442.18,26535,target_rps440.00_iter03_rps442.18_lat.csv
3943,1443353,89519.41025153887,64937.0,254763.75,466068.5299999985,94785.88287073492,460.0,438.64,26318,target_rps460.00_iter01_rps438.64_lat.csv
3380,1085422,86561.25358689512,63718.0,244537.69999999998,436817.69999999955,88179.30445230017,460.0,442.6,26555,target_rps460.00_iter02_rps442.60_lat.csv
3823,844966,86959.32726226994,63387.0,248930.2,459595.0199999995,87629.43053520184,460.0,434.65,26080,target_rps460.00_iter03_rps434.65_lat.csv
3855,1167997,92784.47125475285,65413.5,279095.94999999995,501254.17,98619.67181804775,480.0,438.33,26300,target_rps480.00_iter01_rps438.33_lat.csv
3619,1906597,92472.27087374948,65683.0,271656.3999999997,482311.9999999996,104134.91102496994,480.0,438.13,26289,target_rps480.00_iter02_rps438.13_lat.csv
3533,1041796,86694.90678897692,63606.0,250106.0,446022.8000000004,86759.99059185255,480.0,439.68,26381,target_rps480.00_iter03_rps439.68_lat.csv
3323,1472321,91269.8058426452,65099.0,272070.0,472962.6,94948.7867611599,500.0,437.01,26221,target_rps500.00_iter01_rps437.01_lat.csv
3643,1215162,94179.46858127513,65269.0,280435.49999999994,560994.1400000013,106013.19543514933,500.0,435.25,26115,target_rps500.00_iter02_rps435.25_lat.csv
3804,1229814,87355.69028671515,64206.0,250030.6999999996,439224.5200000005,86395.30657416595,500.0,437.72,26263,target_rps500.00_iter03_rps437.72_lat.csv
5441,1572690,256517.36093264012,206132.0,608434.0999999999,821635.8000000013,184407.65173869548,520.0,734.11,44047,target_rps520.00_iter01_rps734.11_lat.csv
4517,2165343,174199.5459471513,151809.0,397114.19999999995,587902.1199999992,122426.00022450853,520.0,746.78,44845,target_rps520.00_iter02_rps746.78_lat.csv
4525,1303600,194617.40521481348,165165.0,452061.69999999984,685818.0799999988,139070.91835955897,520.0,742.09,44527,target_rps520.00_iter03_rps742.09_lat.csv
4659,2107236,215341.43950936382,180515.0,517415.0,724879.9999999974,152750.81726316758,540.0,735.09,44106,target_rps540.00_iter01_rps735.09_lat.csv
4889,1169963,191035.40315200813,167060.5,430415.4999999997,640176.7499999997,129429.62048694627,540.0,721.23,43274,target_rps540.00_iter02_rps721.23_lat.csv
4554,1821444,194236.39204558302,163343.0,468515.7999999998,679964.4599999998,142737.3672659598,540.0,737.13,44227,target_rps540.00_iter03_rps737.13_lat.csv
4995,1470844,228637.15288762184,190599.5,538669.75,725459.3000000012,158730.74600760368,560.0,724.93,43496,target_rps560.00_iter01_rps724.93_lat.csv
4655,1648257,211855.27854103062,172950.0,505153.75,729664.4500000004,156108.29275605452,560.0,720.6,43236,target_rps560.00_iter02_rps720.60_lat.csv
4531,1635031,227008.26197797156,185518.5,531110.0999999996,743059.9499999995,157447.53167677464,560.0,725.85,43580,target_rps560.00_iter03_rps725.85_lat.csv
5406,1451092,248630.1686851211,199630.5,596623.0,801391.1400000013,179803.76838493877,580.0,732.13,43928,target_rps580.00_iter01_rps732.13_lat.csv
5426,1417859,214367.97204237114,175530.0,516413.0,702964.2399999998,156226.45674325433,580.0,728.37,43709,target_rps580.00_iter02_rps728.37_lat.csv
4546,1454059,201484.8636083814,175079.0,457104.7,645094.8399999989,133553.1079726769,580.0,731.0,43859,target_rps580.00_iter03_rps731.00_lat.csv
5121,1457025,210210.058015714,174300.0,514410.69999999995,693555.6799999999,150603.29492484772,600.0,740.32,44419,target_rps600.00_iter01_rps740.32_lat.csv
5131,1468850,182462.90424198218,157881.0,423045.0,598676.4000000028,126852.28406672199,600.0,731.18,43871,target_rps600.00_iter02_rps731.18_lat.csv
4935,1578450,205354.38722243864,170420.0,486070.19999999995,692980.5800000007,149739.6809134802,600.0,727.21,43639,target_rps600.00_iter03_rps727.21_lat.csv
5798,1768134,232133.39620622125,193497.0,541441.45,756690.0100000004,163686.6588219375,620.0,731.89,43914,target_rps620.00_iter01_rps731.89_lat.csv
4408,1196561,182743.74674833115,157558.0,425174.20000000007,631544.7200000009,129426.99633713976,620.0,726.55,43593,target_rps620.00_iter02_rps726.55_lat.csv
4906,1642097,195958.11783766517,167728.0,451356.9000000002,652975.1599999999,136690.7706206432,620.0,730.36,43823,target_rps620.00_iter03_rps730.36_lat.csv
5763,1285252,172723.97982788295,148980.0,399252.5999999996,588653.4000000007,124274.56453959139,640.0,726.25,43575,target_rps640.00_iter01_rps726.25_lat.csv
5715,1790589,227109.92590970895,178824.0,583687.8000000002,833413.9600000009,178020.38463614506,640.0,723.21,43393,target_rps640.00_iter02_rps723.21_lat.csv
4919,1831213,186361.2213806241,158528.5,444193.75,671813.7500000001,135855.50506187862,640.0,734.93,44096,target_rps640.00_iter03_rps734.93_lat.csv
4685,1889781,184252.39255753442,162102.0,423329.5499999999,633536.28,128691.57597403643,660.0,743.03,44582,target_rps660.00_iter01_rps743.03_lat.csv
6010,1451590,172031.88329123717,149581.0,394321.49999999994,580977.4200000003,120202.64507966822,660.0,732.44,43947,target_rps660.00_iter02_rps732.44_lat.csv
6158,1661854,202041.93974584198,172517.0,461474.5,652852.8,140388.1054174976,660.0,730.52,43831,target_rps660.00_iter03_rps730.52_lat.csv
4770,1507247,215894.70480095834,169761.0,566327.1,779382.8900000001,171256.34509479496,680.0,723.33,43408,target_rps680.00_iter01_rps723.33_lat.csv
5014,1979391,242557.32612856542,193084.0,608573.1499999999,863033.4699999974,183890.4140571134,680.0,713.98,42842,target_rps680.00_iter02_rps713.98_lat.csv
4732,1784929,194000.96617154244,163432.5,469508.25,644893.3300000001,143289.27898512813,680.0,736.05,44164,target_rps680.00_iter03_rps736.05_lat.csv
4686,1781838,184564.30677802762,157472.5,438085.39999999997,617204.5300000005,130858.97122376093,700.0,726.35,43582,target_rps700.00_iter01_rps726.35_lat.csv
4523,2257262,199818.70773293797,167089.0,471956.25,690104.1499999999,147277.23884737425,700.0,719.41,43166,target_rps700.00_iter02_rps719.41_lat.csv
4397,1971960,232701.64040899609,189814.0,555996.2999999998,782010.14,168564.44703140363,700.0,726.88,43619,target_rps700.00_iter03_rps726.88_lat.csv
4910,1450148,208171.57681586768,170333.0,493229.7999999999,706956.3999999983,152328.47976565297,720.0,723.45,43409,target_rps720.00_iter01_rps723.45_lat.csv
3860,1435829,183065.11612018736,157755.0,435181.7999999999,605360.3200000002,128375.349179483,720.0,729.43,43765,target_rps720.00_iter02_rps729.43_lat.csv
4967,1609361,182450.50504116178,155879.0,433209.8499999999,637590.75,130637.59359773362,720.0,720.67,43244,target_rps720.00_iter03_rps720.67_lat.csv
5092,1738767,178140.70138496644,152766.0,416103.0,628916.6000000003,127645.58260512911,740.0,737.68,44261,target_rps740.00_iter01_rps737.68_lat.csv
4999,1648236,217702.4463007709,181450.0,510830.0,727643.2199999999,154099.6525324017,740.0,724.25,43455,target_rps740.00_iter02_rps724.25_lat.csv
4556,1357324,194616.91550700332,169459.5,441957.9,660990.7400000002,134425.51754119084,740.0,735.36,44122,target_rps740.00_iter03_rps735.36_lat.csv
5656,1477678,211250.7233133113,184824.0,465305.0,670999.5,138237.34467551496,760.0,740.85,44451,target_rps760.00_iter01_rps740.85_lat.csv
4740,1351360,177020.97866892247,154505.0,403042.29999999993,605254.1800000004,122363.45561932688,760.0,729.01,43739,target_rps760.00_iter02_rps729.01_lat.csv
5916,2354321,206451.20648530318,177640.0,468280.20000000007,665339.3600000002,143442.38335305746,760.0,730.85,43853,target_rps760.00_iter03_rps730.85_lat.csv
4779,1729748,219004.67030768524,179451.0,550241.75,758441.3500000004,161856.41821528407,780.0,724.75,43486,target_rps780.00_iter01_rps724.75_lat.csv
5155,1488519,207143.9119895324,171506.0,487318.40000000014,710446.6199999998,150008.31092890305,780.0,726.05,43563,target_rps780.00_iter02_rps726.05_lat.csv
4479,1742319,190100.95347344776,158805.0,469770.0,693925.2999999962,144702.22102969867,780.0,727.17,43631,target_rps780.00_iter03_rps727.17_lat.csv
5100,2499933,203294.4544552399,175546.0,459812.5,658653.9999999995,138314.58484438673,800.0,722.18,43331,target_rps800.00_iter01_rps722.18_lat.csv
4641,1896710,255852.36667201063,192053.0,675024.6,900822.8999999996,203494.98235613617,800.0,727.71,43663,target_rps800.00_iter02_rps727.71_lat.csv
4549,1704437,201336.72756985683,169048.0,481705.25,681194.8500000002,143310.50468422443,800.0,724.09,43446,target_rps800.00_iter03_rps724.09_lat.csv
4518,2077999,211118.69938860246,178118.0,493436.5499999997,668856.7799999998,149778.61776270415,820.0,730.55,43834,target_rps820.00_iter01_rps730.55_lat.csv
5304,1453288,236704.755884391,206276.0,527565.9999999999,700147.9599999997,153904.43104909244,820.0,745.62,44737,target_rps820.00_iter02_rps745.62_lat.csv
5484,1226430,228540.89651291055,195540.0,504784.0,706410.800000001,151707.90044561744,820.0,740.35,44421,target_rps820.00_iter03_rps740.35_lat.csv
4727,1804601,220745.24422932082,172998.0,587713.65,788622.1099999995,173339.0955644,840.0,752.36,45142,target_rps840.00_iter01_rps752.36_lat.csv
4529,1988188,243407.97441051586,204271.5,563909.5,759778.25,170639.55479630275,840.0,737.93,44276,target_rps840.00_iter02_rps737.93_lat.csv
6095,1757026,227860.6944838961,196538.5,506056.24999999965,720110.2400000007,147600.2973080148,840.0,727.57,43654,target_rps840.00_iter03_rps727.57_lat.csv
