timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-07T16:22:25.380484,8,8,73,135,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:27.641742,8,8,73,135,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:29.900223,8,8,76,146,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:32.263830,8,8,76,146,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:34.513821,8,8,76,146,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:36.801541,8,8,76,146,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:39.088760,8,8,76,146,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:41.449718,8,8,76,146,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:43.746453,8,8,77,155,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:46.023882,8,8,77,155,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:48.368698,8,8,77,155,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:50.652353,8,8,77,155,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:52.982623,8,8,77,155,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:55.285742,8,8,77,155,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:57.557267,8,8,77,155,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:22:59.840769,8,8,77,162,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:23:02.128703,8,8,77,162,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:23:04.422541,8,8,77,162,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:23:06.813735,8,8,77,162,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:23:09.092622,8,8,77,162,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:23:11.342661,8,8,77,162,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:23:13.628478,8,8,76,166,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
2025-09-07T16:23:15.913803,8,8,76,166,"fibonacci-go-c5-00001-deployment-6df8dd6f4-8lwfg:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-9svdp:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-bsgmj:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-dsx6g:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-pbq78:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-qgtkq:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-rtjqz:Ready|fibonacci-go-c5-00001-deployment-6df8dd6f4-zgtrl:Ready"
