run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,161.65,3205.0,,3205,3205,119825.0,,119825,119825,9549.586039797918,,9549.586039797918,9549.586039797918,7140.0,,7140.0,7140.0,23112.700000000004,,23112.700000000004,23112.700000000004,42035.720000000016,,42035.720000000016,42035.720000000016,7771.743775630268,,7771.743775630268,7771.743775630268,161.65,,161.65,161.65,9699.0,,9699,9699
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,161.78333333333333,3276.0,,3276,3276,101660.0,,101660,101660,8661.853507777892,,8661.853507777892,8661.853507777892,6262.0,,6262.0,6262.0,21640.59999999999,,21640.59999999999,21640.59999999999,42323.300000000025,,42323.300000000025,42323.300000000025,7504.263301313817,,7504.263301313817,7504.263301313817,161.78333333333333,,161.78333333333333,161.78333333333333,9707.0,,9707,9707
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,162.21666666666667,3173.0,,3173,3173,89586.0,,89586,89586,8604.419603411076,,8604.419603411076,8604.419603411076,6499.0,,6499.0,6499.0,20309.19999999999,,20309.19999999999,20309.19999999999,36779.36000000009,,36779.36000000009,36779.36000000009,6478.206196037185,,6478.206196037185,6478.206196037185,162.21666666666667,,162.21666666666667,162.21666666666667,9733.0,,9733,9733
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,191.13333333333333,3306.0,,3306,3306,132422.0,,132422,132422,10838.942535751656,,10838.942535751656,10838.942535751656,7503.5,,7503.5,7503.5,28985.89999999997,,28985.89999999997,28985.89999999997,57802.349999999984,,57802.349999999984,57802.349999999984,10185.096752585789,,10185.096752585789,10185.096752585789,191.13333333333333,,191.13333333333333,191.13333333333333,11468.0,,11468,11468
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,191.1833333333333,3467.0,,3467,3467,197675.0,,197675,197675,11163.881440153433,,11163.881440153433,11163.881440153433,7882.0,,7882.0,7882.0,28296.5,,28296.5,28296.5,56455.29999999996,,56455.29999999996,56455.29999999996,10701.07511011461,,10701.07511011461,10701.07511011461,191.1833333333333,,191.1833333333333,191.1833333333333,11471.0,,11471,11471
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,192.0,3076.5,178.89801564019652,2950,3203,187490.5,35081.68873500818,162684,212297,10141.54157986111,604.4047999677427,9714.162847222222,10568.9203125,7024.5,202.2325394193526,6881.5,7167.5,25388.35,2188.990462519198,23840.499999999996,26936.2,55245.80499999993,8016.37765443029,49577.36999999996,60914.239999999896,10519.31250224716,1553.3815719798745,9420.905858929971,11617.719145564348,192.0,0.0,192.0,192.0,11520.0,0.0,11520,11520
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,192.05,3240.0,,3240,3240,291873.0,,291873,291873,11770.046515664324,,11770.046515664324,11770.046515664324,7779.0,,7779.0,7779.0,30950.8,,30950.8,30950.8,67691.40000000011,,67691.40000000011,67691.40000000011,14056.903462511153,,14056.903462511153,14056.903462511153,192.05,,192.05,192.05,11523.0,,11523,11523
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,192.28333333333333,3286.0,,3286,3286,100271.0,,100271,100271,9736.839733032852,,9736.839733032852,9736.839733032852,7186.0,,7186.0,7186.0,23918.399999999998,,23918.399999999998,23918.399999999998,42227.59999999998,,42227.59999999998,42227.59999999998,7787.903216810216,,7787.903216810216,7787.903216810216,192.28333333333333,,192.28333333333333,192.28333333333333,11537.0,,11537,11537
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,234.75,3152.0,,3152,3152,265831.0,,265831,265831,12899.564075257364,,12899.564075257364,12899.564075257364,8196.0,,8196.0,8196.0,37661.6,,37661.6,37661.6,75823.43999999992,,75823.43999999992,75823.43999999992,14727.580819854791,,14727.580819854791,14727.580819854791,234.75,,234.75,234.75,14085.0,,14085,14085
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,235.66666666666663,3327.0,,3327,3327,225012.0,,225012,225012,12408.215983026874,,12408.215983026874,12408.215983026874,8450.0,,8450.0,8450.0,34111.09999999997,,34111.09999999997,34111.09999999997,60998.960000000254,,60998.960000000254,60998.960000000254,11839.663756939915,,11839.663756939915,11839.663756939915,235.66666666666663,,235.66666666666663,235.66666666666663,14140.0,,14140,14140
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,235.6833333333333,3238.0,,3238,3238,197727.0,,197727,197727,13697.557598472527,,13697.557598472527,13697.557598472527,8646.0,,8646.0,8646.0,40914.0,,40914.0,40914.0,78901.6,,78901.6,78901.6,14755.86355106703,,14755.86355106703,14755.86355106703,235.6833333333333,,235.6833333333333,235.6833333333333,14141.0,,14141,14141
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,236.9,3372.0,,3372,3372,201240.0,,201240,201240,13592.298086393695,,13592.298086393695,13592.298086393695,8314.0,,8314.0,8314.0,41550.54999999992,,41550.54999999992,41550.54999999992,80526.70999999976,,80526.70999999976,80526.70999999976,15545.49509927316,,15545.49509927316,15545.49509927316,236.9,,236.9,236.9,14214.0,,14214,14214
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,236.9333333333333,3219.0,,3219,3219,185928.0,,185928,185928,12477.347495779404,,12477.347495779404,12477.347495779404,8202.5,,8202.5,8202.5,34724.75,,34724.75,34724.75,68641.95000000003,,68641.95000000003,68641.95000000003,12897.116542865027,,12897.116542865027,12897.116542865027,236.9333333333333,,236.9333333333333,236.9333333333333,14216.0,,14216,14216
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,237.51666666666668,3176.0,,3176,3176,158700.0,,158700,158700,11567.809136200967,,11567.809136200967,11567.809136200967,7657.0,,7657.0,7657.0,32384.0,,32384.0,32384.0,61032.0,,61032.0,61032.0,11583.32168555238,,11583.32168555238,11583.32168555238,237.51666666666668,,237.51666666666668,237.51666666666668,14251.0,,14251,14251
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,283.9166666666667,3269.0,,3269,3269,327891.0,,327891,327891,34686.3381273848,,34686.3381273848,34686.3381273848,21753.0,,21753.0,21753.0,108629.7999999999,,108629.7999999999,108629.7999999999,197764.03999999995,,197764.03999999995,197764.03999999995,37524.81667212396,,37524.81667212396,37524.81667212396,283.9166666666667,,283.9166666666667,283.9166666666667,17035.0,,17035,17035
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,283.95,3159.0,,3159,3159,541738.0,,541738,541738,32662.192522157657,,32662.192522157657,32662.192522157657,17134.0,,17134.0,17134.0,111181.39999999992,,111181.39999999992,111181.39999999992,236237.1599999998,,236237.1599999998,236237.1599999998,44684.5896590494,,44684.5896590494,44684.5896590494,283.95,,283.95,283.95,17037.0,,17037,17037
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,285.55,3443.0,,3443,3443,574433.0,,574433,574433,30932.195820930367,,30932.195820930367,30932.195820930367,16507.0,,16507.0,16507.0,102895.6,,102895.6,102895.6,202643.92000000007,,202643.92000000007,202643.92000000007,40757.489073713616,,40757.489073713616,40757.489073713616,285.55,,285.55,285.55,17133.0,,17133,17133
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,286.31666666666666,3531.0,,3531,3531,343634.0,,343634,343634,30258.20059374818,,30258.20059374818,30258.20059374818,17036.0,,17036.0,17036.0,100704.09999999996,,100704.09999999996,100704.09999999996,188821.98000000016,,188821.98000000016,188821.98000000016,36066.80830889034,,36066.80830889034,36066.80830889034,286.31666666666666,,286.31666666666666,286.31666666666666,17179.0,,17179,17179
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,287.45,3473.0,,3473,3473,561810.0,,561810,561810,29998.542529135502,,29998.542529135502,29998.542529135502,18203.0,,18203.0,18203.0,90208.19999999995,,90208.19999999995,90208.19999999995,168327.14000000016,,168327.14000000016,168327.14000000016,35424.75477346383,,35424.75477346383,35424.75477346383,287.45,,287.45,287.45,17247.0,,17247,17247
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,288.0,3429.0,,3429,3429,417321.0,,417321,417321,30666.20451388889,,30666.20451388889,30666.20451388889,18587.0,,18587.0,18587.0,92650.25,,92650.25,92650.25,175648.86999999936,,175648.86999999936,175648.86999999936,35146.444247991225,,35146.444247991225,35146.444247991225,288.0,,288.0,288.0,17280.0,,17280,17280
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,288.05,3344.0,,3344,3344,365009.0,,365009,365009,30135.419660938496,,30135.419660938496,30135.419660938496,19187.0,,19187.0,19187.0,86788.69999999992,,86788.69999999992,86788.69999999992,166269.20000000013,,166269.20000000013,166269.20000000013,31979.84328757153,,31979.84328757153,31979.84328757153,288.05,,288.05,288.05,17283.0,,17283,17283
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,288.18333333333334,3511.0,,3511,3511,346212.0,,346212,346212,30165.798450060724,,30165.798450060724,30165.798450060724,17879.0,,17879.0,17879.0,95198.0,,95198.0,95198.0,172639.39999999898,,172639.39999999898,172639.39999999898,33916.00542699441,,33916.00542699441,33916.00542699441,288.18333333333334,,288.18333333333334,288.18333333333334,17291.0,,17291,17291
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,288.6,3503.0,,3503,3503,470705.0,,470705,470705,27608.079002079,,27608.079002079,27608.079002079,17028.5,,17028.5,17028.5,79687.5,,79687.5,79687.5,149965.9499999998,,149965.9499999998,149965.9499999998,30954.404723083408,,30954.404723083408,30954.404723083408,288.6,,288.6,288.6,17316.0,,17316,17316
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,289.6,3355.0,,3355,3355,361673.0,,361673,361673,27047.07095994475,,27047.07095994475,27047.07095994475,16175.5,,16175.5,16175.5,82487.0,,82487.0,82487.0,151713.0,,151713.0,151713.0,30179.382355676826,,30179.382355676826,30179.382355676826,289.6,,289.6,289.6,17376.0,,17376,17376
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,290.03333333333336,3277.0,,3277,3277,397576.0,,397576,397576,28430.25836110792,,28430.25836110792,28430.25836110792,17341.5,,17341.5,17341.5,88270.55000000003,,88270.55000000003,88270.55000000003,148553.32000000103,,148553.32000000103,148553.32000000103,30334.263193306226,,30334.263193306226,30334.263193306226,290.03333333333336,,290.03333333333336,290.03333333333336,17402.0,,17402,17402
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,291.21666666666664,3336.0,,3336,3336,315433.0,,315433,315433,28061.80215189149,,28061.80215189149,28061.80215189149,17794.0,,17794.0,17794.0,83714.19999999991,,83714.19999999991,83714.19999999991,146603.23999999985,,146603.23999999985,146603.23999999985,28747.29048596777,,28747.29048596777,28747.29048596777,291.21666666666664,,291.21666666666664,291.21666666666664,17473.0,,17473,17473
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,327.1,3581.0,,3581,3581,939462.0,,939462,939462,77608.07490064201,,77608.07490064201,77608.07490064201,47029.0,,47029.0,47029.0,258651.0,,258651.0,258651.0,528036.5,,528036.5,528036.5,97100.53395702373,,97100.53395702373,97100.53395702373,327.1,,327.1,327.1,19626.0,,19626,19626
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,329.25,3528.0,,3528,3528,807688.0,,807688,807688,62206.44667172868,,62206.44667172868,62206.44667172868,40646.0,,40646.0,40646.0,194212.3,,194212.3,194212.3,341514.89999999927,,341514.89999999927,341514.89999999927,69328.37281015253,,69328.37281015253,69328.37281015253,329.25,,329.25,329.25,19755.0,,19755,19755
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,332.25,3938.0,,3938,3938,898151.0,,898151,898151,77414.65813895159,,77414.65813895159,77414.65813895159,45155.0,,45155.0,45155.0,271121.3,,271121.3,271121.3,455093.2,,455093.2,455093.2,92642.85858463155,,92642.85858463155,92642.85858463155,332.25,,332.25,332.25,19935.0,,19935,19935
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,333.76666666666665,3734.0,,3734,3734,923972.0,,923972,923972,67464.7649056227,,67464.7649056227,67464.7649056227,42729.5,,42729.5,42729.5,223910.5,,223910.5,223910.5,406462.0,,406462.0,406462.0,78222.35832478078,,78222.35832478078,78222.35832478078,333.76666666666665,,333.76666666666665,333.76666666666665,20026.0,,20026,20026
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,333.96666666666664,3559.0,,3559,3559,1504921.0,,1504921,1504921,87473.49391156802,,87473.49391156802,87473.49391156802,38433.5,,38433.5,38433.5,378105.59999999934,,378105.59999999934,378105.59999999934,700403.9200000002,,700403.9200000002,700403.9200000002,140400.2420169422,,140400.2420169422,140400.2420169422,333.96666666666664,,333.96666666666664,333.96666666666664,20038.0,,20038,20038
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,334.25,4122.0,,4122,4122,1080118.0,,1080118,1080118,74930.1016205435,,74930.1016205435,74930.1016205435,44282.0,,44282.0,44282.0,253895.7,,253895.7,253895.7,519332.3999999994,,519332.3999999994,519332.3999999994,96236.42530482652,,96236.42530482652,96236.42530482652,334.25,,334.25,334.25,20055.0,,20055,20055
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,334.26666666666665,3241.0,,3241,3241,617998.0,,617998,617998,64449.42560829677,,64449.42560829677,64449.42560829677,40767.5,,40767.5,40767.5,220070.75,,220070.75,220070.75,376231.4,,376231.4,376231.4,72878.26282398321,,72878.26282398321,72878.26282398321,334.26666666666665,,334.26666666666665,334.26666666666665,20056.0,,20056,20056
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,334.28333333333336,3584.0,,3584,3584,675076.0,,675076,675076,60695.31111332702,,60695.31111332702,60695.31111332702,37334.0,,37334.0,37334.0,207210.60000000003,,207210.60000000003,207210.60000000003,338653.2399999999,,338653.2399999999,338653.2399999999,68671.60437672447,,68671.60437672447,68671.60437672447,334.28333333333336,,334.28333333333336,334.28333333333336,20057.0,,20057,20057
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,335.21666666666664,3576.0,,3576,3576,826157.0,,826157,826157,71494.8350817879,,71494.8350817879,71494.8350817879,41784.0,,41784.0,41784.0,251078.19999999955,,251078.19999999955,251078.19999999955,429289.2400000001,,429289.2400000001,429289.2400000001,86326.16415623999,,86326.16415623999,86326.16415623999,335.21666666666664,,335.21666666666664,335.21666666666664,20113.0,,20113,20113
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,335.8333333333333,3980.0,,3980,3980,821895.0,,821895,821895,67222.77548387097,,67222.77548387097,67222.77548387097,41949.0,,41949.0,41949.0,213445.45,,213445.45,213445.45,452110.8199999975,,452110.8199999975,452110.8199999975,80350.98741568733,,80350.98741568733,80350.98741568733,335.8333333333333,,335.8333333333333,335.8333333333333,20150.0,,20150,20150
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,337.01666666666665,3618.0,,3618,3618,650001.0,,650001,650001,70767.36417585678,,70767.36417585678,70767.36417585678,42972.0,,42972.0,42972.0,258471.0,,258471.0,258471.0,390726.9999999998,,390726.9999999998,390726.9999999998,80645.66291450485,,80645.66291450485,80645.66291450485,337.01666666666665,,337.01666666666665,337.01666666666665,20221.0,,20221,20221
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,337.1333333333333,3226.0,,3226,3226,792495.0,,792495,792495,65087.81540438996,,65087.81540438996,65087.81540438996,38146.5,,38146.5,38146.5,223285.44999999905,,223285.44999999905,223285.44999999905,482461.8099999997,,482461.8099999997,482461.8099999997,86034.6829063728,,86034.6829063728,86034.6829063728,337.1333333333333,,337.1333333333333,337.1333333333333,20228.0,,20228,20228
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,337.3833333333333,3704.0,,3704,3704,1460286.0,,1460286,1460286,86494.05730375933,,86494.05730375933,86494.05730375933,39906.0,,39906.0,39906.0,349015.79999999964,,349015.79999999964,349015.79999999964,848873.6799999977,,848873.6799999977,848873.6799999977,147921.8461736909,,147921.8461736909,147921.8461736909,337.3833333333333,,337.3833333333333,337.3833333333333,20243.0,,20243,20243
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,338.81666666666666,3849.0,,3849,3849,1101080.0,,1101080,1101080,65179.551527374686,,65179.551527374686,65179.551527374686,41786.0,,41786.0,41786.0,191519.3999999999,,191519.3999999999,191519.3999999999,463151.6000000017,,463151.6000000017,463151.6000000017,82972.78841175578,,82972.78841175578,82972.78841175578,338.81666666666666,,338.81666666666666,338.81666666666666,20329.0,,20329,20329
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,340.0833333333333,3294.0,,3294,3294,582347.0,,582347,582347,57991.98608184268,,57991.98608184268,57991.98608184268,39822.0,,39822.0,39822.0,183538.59999999983,,183538.59999999983,183538.59999999983,293280.24,,293280.24,293280.24,59206.928254328566,,59206.928254328566,59206.928254328566,340.0833333333333,,340.0833333333333,340.0833333333333,20405.0,,20405,20405
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,340.2333333333333,3754.0,,3754,3754,612324.0,,612324,612324,56450.06975604977,,56450.06975604977,56450.06975604977,36726.0,,36726.0,36726.0,184557.6499999999,,184557.6499999999,184557.6499999999,332697.8899999989,,332697.8899999989,332697.8899999989,63185.857915139975,,63185.857915139975,63185.857915139975,340.2333333333333,,340.2333333333333,340.2333333333333,20414.0,,20414,20414
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,340.3666666666667,3565.0,,3565,3565,849653.0,,849653,849653,58393.166634022135,,58393.166634022135,58393.166634022135,36773.0,,36773.0,36773.0,188056.85,,188056.85,188056.85,377079.5100000003,,377079.5100000003,377079.5100000003,70231.92649493246,,70231.92649493246,70231.92649493246,340.3666666666667,,340.3666666666667,340.3666666666667,20422.0,,20422,20422
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,340.6166666666667,3662.0,,3662,3662,626284.0,,626284,626284,62635.643342956406,,62635.643342956406,62635.643342956406,39590.0,,39590.0,39590.0,212253.8,,212253.8,212253.8,345000.43999999994,,345000.43999999994,345000.43999999994,68872.21088696049,,68872.21088696049,68872.21088696049,340.6166666666667,,340.6166666666667,340.6166666666667,20437.0,,20437,20437
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,340.7333333333333,3772.0,,3772,3772,530754.0,,530754,530754,56829.21820583056,,56829.21820583056,56829.21820583056,37159.0,,37159.0,37159.0,182222.1499999999,,182222.1499999999,182222.1499999999,297945.0,,297945.0,297945.0,59926.98804592377,,59926.98804592377,59926.98804592377,340.7333333333333,,340.7333333333333,340.7333333333333,20444.0,,20444,20444
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,341.26666666666665,3844.0,,3844,3844,663513.0,,663513,663513,56595.13865012698,,56595.13865012698,56595.13865012698,37079.0,,37079.0,37079.0,181216.0,,181216.0,181216.0,304996.25,,304996.25,304996.25,62217.18746689259,,62217.18746689259,62217.18746689259,341.26666666666665,,341.26666666666665,341.26666666666665,20476.0,,20476,20476
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,341.5833333333333,3544.0,,3544,3544,659734.0,,659734,659734,61010.17843376433,,61010.17843376433,61010.17843376433,38698.0,,38698.0,38698.0,197671.3,,197671.3,197671.3,359928.98000000045,,359928.98000000045,359928.98000000045,67624.48892282593,,67624.48892282593,67624.48892282593,341.5833333333333,,341.5833333333333,341.5833333333333,20495.0,,20495,20495
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,341.95,4024.0,,4024,4024,575234.0,,575234,575234,59871.682068528535,,59871.682068528535,59871.682068528535,38638.0,,38638.0,38638.0,193472.4,,193472.4,193472.4,336726.24,,336726.24,336726.24,65472.670552449126,,65472.670552449126,65472.670552449126,341.95,,341.95,341.95,20517.0,,20517,20517
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,341.9833333333333,3695.0,,3695,3695,561588.0,,561588,561588,59311.21087772308,,59311.21087772308,59311.21087772308,41903.0,,41903.0,41903.0,179834.1,,179834.1,179834.1,268664.32,,268664.32,268664.32,57003.68279042636,,57003.68279042636,57003.68279042636,341.9833333333333,,341.9833333333333,341.9833333333333,20519.0,,20519,20519
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,342.95,3551.0,,3551,3551,628824.0,,628824,628824,62077.085289400784,,62077.085289400784,62077.085289400784,40442.0,,40442.0,40442.0,208391.4,,208391.4,208391.4,347398.8800000027,,347398.8800000027,347398.8800000027,68607.01700086145,,68607.01700086145,68607.01700086145,342.95,,342.95,342.95,20577.0,,20577,20577
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,343.21666666666664,3609.0,,3609,3609,827587.0,,827587,827587,55868.59636769776,,55868.59636769776,55868.59636769776,36021.0,,36021.0,36021.0,170958.1999999999,,170958.1999999999,170958.1999999999,347002.19999999885,,347002.19999999885,347002.19999999885,66544.90631565622,,66544.90631565622,66544.90631565622,343.21666666666664,,343.21666666666664,343.21666666666664,20593.0,,20593,20593
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,343.51666666666665,3976.0,,3976,3976,673989.0,,673989,673989,55555.12896026394,,55555.12896026394,55555.12896026394,36606.0,,36606.0,36606.0,170831.0,,170831.0,170831.0,316626.0000000003,,316626.0000000003,316626.0000000003,61585.241191573565,,61585.241191573565,61585.241191573565,343.51666666666665,,343.51666666666665,343.51666666666665,20611.0,,20611,20611
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,345.3,3628.0,,3628,3628,520380.0,,520380,520380,49790.00482672072,,49790.00482672072,49790.00482672072,35713.0,,35713.0,35713.0,145155.74999999977,,145155.74999999977,145155.74999999977,251983.91999999972,,251983.91999999972,251983.91999999972,48726.52124671749,,48726.52124671749,48726.52124671749,345.3,,345.3,345.3,20718.0,,20718,20718
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,20.0,5658.333333333333,118.07765806168965,5522,5728,113612.33333333333,69573.1918366071,48751,187094,10346.945833333333,196.19164037257804,10140.3775,10530.78,8679.666666666666,189.2685481883701,8462.5,8809.5,20035.88333333333,996.8973772828082,18896.799999999992,20749.2,31815.493333333336,3006.6915416339816,28352.94,33766.4,6316.762806113988,1468.5527552228505,4972.396379439864,7884.019411970463,20.0,0.0,20.0,20.0,1200.0,0.0,1200,1200
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,39.96666666666667,4297.0,,4297,4297,59062.0,,59062,59062,9090.089658048371,,9090.089658048371,9090.089658048371,7703.0,,7703.0,7703.0,17509.200000000004,,17509.200000000004,17509.200000000004,26668.09000000004,,26668.09000000004,26668.09000000004,4496.7985670562,,4496.7985670562,4496.7985670562,39.96666666666667,,39.96666666666667,39.96666666666667,2398.0,,2398,2398
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,40.0,4561.0,171.1198410471445,4440,4682,87986.5,24859.753106175453,70408,105565,9587.271666666667,104.70483662419596,9513.234166666669,9661.309166666666,8097.75,72.47844507162112,8046.5,8149.0,18905.974999999977,440.3507479839366,18594.59999999997,19217.349999999988,31191.88999999994,1123.267406186021,30397.619999999984,31986.1599999999,5138.540620256987,250.49531935714498,4961.413681284059,5315.667559229913,40.0,0.0,40.0,40.0,2400.0,0.0,2400,2400
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,62.4,3856.0,,3856,3856,111562.0,,111562,111562,8820.388621794871,,8820.388621794871,8820.388621794871,7121.0,,7121.0,7121.0,19456.35,,19456.35,19456.35,30569.660000000007,,30569.660000000007,30569.660000000007,5374.3071609605,,5374.3071609605,5374.3071609605,62.4,,62.4,62.4,3744.0,,3744,3744
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,62.46666666666667,4184.0,173.9482681718907,4061,4307,92293.0,32688.13228069172,69179,115407,9216.116862326573,392.14013972414944,8938.831910352188,9493.40181430096,7509.5,293.4493141924172,7302.0,7717.0,19424.074999999997,877.484160113448,18803.6,20044.55,32879.63499999993,3353.6306864724456,30508.25999999997,35251.00999999989,5666.815602790781,735.9033785477786,5146.453333521556,6187.177872060006,62.46666666666667,0.0,62.46666666666667,62.46666666666667,3748.0,0.0,3748,3748
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,82.93333333333334,3733.0,,3733,3733,139450.0,,139450,139450,9115.247186495177,,9115.247186495177,9115.247186495177,7011.0,,7011.0,7011.0,20599.0,,20599.0,20599.0,35447.75,,35447.75,35447.75,6845.632153598935,,6845.632153598935,6845.632153598935,82.93333333333334,,82.93333333333334,82.93333333333334,4976.0,,4976,4976
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,83.1,3577.0,,3577,3577,146370.0,,146370,146370,8895.333734456479,,8895.333734456479,8895.333734456479,6996.5,,6996.5,6996.5,20262.25,,20262.25,20262.25,32530.199999999582,,32530.199999999582,32530.199999999582,6246.000311513695,,6246.000311513695,6246.000311513695,83.1,,83.1,83.1,4986.0,,4986,4986
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,83.16666666666667,3595.0,,3595,3595,136276.0,,136276,136276,8456.712224448898,,8456.712224448898,8456.712224448898,6804.5,,6804.5,6804.5,18582.100000000013,,18582.100000000013,18582.100000000013,31628.499999999985,,31628.499999999985,31628.499999999985,6015.035599785277,,6015.035599785277,6015.035599785277,83.16666666666667,,83.16666666666667,83.16666666666667,4990.0,,4990,4990
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,99.03333333333332,3240.0,,3240,3240,127824.0,,127824,127824,8602.008414675194,,8602.008414675194,8602.008414675194,6632.5,,6632.5,6632.5,19544.45,,19544.45,19544.45,36282.53000000001,,36282.53000000001,36282.53000000001,6833.03941829345,,6833.03941829345,6833.03941829345,99.03333333333332,,99.03333333333332,99.03333333333332,5942.0,,5942,5942
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,99.11666666666666,3285.0,,3285,3285,86382.0,,86382,86382,8887.959139061712,,8887.959139061712,8887.959139061712,6757.0,,6757.0,6757.0,20717.999999999996,,20717.999999999996,20717.999999999996,40519.56,,40519.56,40519.56,6861.5123432056,,6861.5123432056,6861.5123432056,99.11666666666666,,99.11666666666666,99.11666666666666,5947.0,,5947,5947
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,99.23333333333332,3409.0,,3409,3409,92808.0,,92808,92808,8698.854383607659,,8698.854383607659,8698.854383607659,6745.5,,6745.5,6745.5,19998.149999999998,,19998.149999999998,19998.149999999998,35341.250000000044,,35341.250000000044,35341.250000000044,6429.628535610536,,6429.628535610536,6429.628535610536,99.23333333333332,,99.23333333333332,99.23333333333332,5954.0,,5954,5954
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,122.9,3381.0,,3381,3381,105687.0,,105687,105687,8278.686465961486,,8278.686465961486,8278.686465961486,6278.5,,6278.5,6278.5,19192.349999999988,,19192.349999999988,19192.349999999988,33488.27999999997,,33488.27999999997,33488.27999999997,6452.87397913545,,6452.87397913545,6452.87397913545,122.9,,122.9,122.9,7374.0,,7374,7374
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,123.08333333333331,3284.0,,3284,3284,79544.0,,79544,79544,8269.539201083277,,8269.539201083277,8269.539201083277,6231.0,,6231.0,6231.0,19645.8,,19645.8,19645.8,35260.63999999999,,35260.63999999999,35260.63999999999,6130.026707233962,,6130.026707233962,6130.026707233962,123.08333333333331,,123.08333333333331,123.08333333333331,7385.0,,7385,7385
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,123.11666666666666,3224.0,,3224,3224,144271.0,,144271,144271,8471.177880059564,,8471.177880059564,8471.177880059564,6240.0,,6240.0,6240.0,20200.7,,20200.7,20200.7,38422.70000000005,,38422.70000000005,38422.70000000005,7088.761921146325,,7088.761921146325,7088.761921146325,123.11666666666666,,123.11666666666666,123.11666666666666,7387.0,,7387,7387
