min,max,average,median,p95,p99,std,target_rps,throughput_rps,total_requests,filename
4346,2282293,344880.2958311889,282411.0,805493.0999999999,1094961.7,241906.9714490052,160.0,161.91,9715,target_rps160.00_iter01_rps161.91_lat.csv
4895,2296229,357864.2998974359,267909.0,959767.4499999995,1261747.0400000005,281635.2740887524,160.0,162.5,9750,target_rps160.00_iter02_rps162.50_lat.csv
5380,2273908,338153.00737402705,269370.5,824049.0500000002,1171277.120000004,256337.6778888961,160.0,162.73,9764,target_rps160.00_iter03_rps162.73_lat.csv
5770,2887070,696557.9058235976,475289.0,1956519.5999999999,2374819.8,591278.4913274348,180.0,186.88,11213,target_rps180.00_iter01_rps186.88_lat.csv
4419,2657980,952020.5885430522,972109.0,1590853.3999999997,1906783.7599999995,409943.4215483848,180.0,187.95,11277,target_rps180.00_iter02_rps187.95_lat.csv
5352,2041533,506647.4174267245,467496.0,1033445.9999999995,1382586.0799999998,296739.4213378277,180.0,188.22,11293,target_rps180.00_iter03_rps188.22_lat.csv
6486,2316576,535637.3807665627,482940.0,1146950.7999999998,1405470.7800000005,319540.9715593987,200.0,192.2,11532,target_rps200.00_iter01_rps192.20_lat.csv
5053,2371404,676330.669329354,641625.0,1375049.9999999993,1547109.8,393222.0979637265,200.0,189.86,11392,target_rps200.00_iter02_rps189.86_lat.csv
5383,6487350,1667666.6033035226,1626358.0,3387432.75,3653527.8,1054932.1876513094,200.0,182.63,10958,target_rps200.00_iter03_rps182.63_lat.csv
6488,22143840,6531799.78937347,6580347.0,12187422.8,12893603.159999998,3309631.9286065926,220.0,183.82,11029,target_rps220.00_iter01_rps183.82_lat.csv
6295,19868875,6046982.722959318,6221698.0,11497158.0,12028086.000000002,3283611.718854152,220.0,189.68,11381,target_rps220.00_iter02_rps189.68_lat.csv
10287,18977381,4863207.376283683,4622265.0,10611103.999999998,11403298.2,3403339.303433054,220.0,189.88,11393,target_rps220.00_iter03_rps189.88_lat.csv
6845,16652332,3835018.722138047,3448815.5,8626722.099999998,9562626.31,2802414.543675174,240.0,198.0,11880,target_rps240.00_iter01_rps198.00_lat.csv
5634,20433686,5660778.154878587,4972281.0,11716791.0,12076383.8,3453192.197767217,240.0,188.75,11325,target_rps240.00_iter02_rps188.75_lat.csv
5255,23866977,6819491.090771154,7511677.0,12114414.750000002,12745357.37,3561990.5243677967,240.0,186.73,11204,target_rps240.00_iter03_rps186.73_lat.csv
13731,30018206,11978921.189836241,11968632.5,22274810.75,23162846.9,6910974.073307287,260.0,186.4,11236,target_rps260.00_iter01_rps186.40_lat.csv
11714,30024366,13245318.822556531,13925728.5,24143504.9,24887962.009999998,7696295.814214341,260.0,177.36,10702,target_rps260.00_iter02_rps177.36_lat.csv
1980,30006535,8327073.852757248,7370451.0,18237772.6,19032249.08,6017111.304684023,260.0,181.7,12313,target_rps260.00_iter03_rps181.70_lat.csv
9683,30038841,12843073.699242564,12361786.0,24033937.25,24874518.0,7160638.525776649,280.0,179.33,10826,target_rps280.00_iter01_rps179.33_lat.csv
2116,19838023,5197834.716780509,5208873.0,11799888.0,13191807.0,3517651.8538418687,280.0,170.63,14201,target_rps280.00_iter02_rps170.63_lat.csv
7691,30030001,13773022.385722566,14400643.5,24789940.2,25870030.04,8179493.224543275,280.0,171.25,10352,target_rps280.00_iter03_rps171.25_lat.csv
